회사명,거래소코드,회계년도,판매비와관리비(영업비용)(*)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원)
(주)광주신세계,037710,2019/12,81207140,81207140
(주)광주신세계,037710,2020/12,83242337,83242337
(주)국동,005320,1989/12,4036576,
(주)국동,005320,1990/12,4012175,
(주)국동,005320,1991/12,5018696,
(주)국동,005320,1992/12,5399236,
(주)국동,005320,1993/12,5883226,
(주)국동,005320,1994/12,7251068,
(주)국동,005320,1995/12,9079087,
(주)국동,005320,1996/12,11466446,
(주)국동,005320,1997/12,13085044,
(주)국동,005320,1998/12,15436571,
(주)국동,005320,1999/12,19240720,
(주)국동,005320,2000/12,17598979,
(주)국동,005320,2001/12,16946067,
(주)국동,005320,2002/12,19554296,
(주)국동,005320,2003/12,34590605,
(주)국동,005320,2004/12,40467614,
(주)국동,005320,2005/12,43503501,
(주)국동,005320,2006/12,43700644,
(주)국동,005320,2007/12,39422744,39422744
(주)국동,005320,2008/12,36372179,36372179
(주)국동,005320,2009/12,16321159,16321159
(주)국동,005320,2010/12,14123064,14213309
(주)국동,005320,2011/12,14037322,14037322
(주)국동,005320,2012/12,13924004,13924004
(주)국동,005320,2013/12,13638769,13638769
(주)국동,005320,2014/12,16603011,16603011
(주)국동,005320,2015/12,12903592,12903592
(주)국동,005320,2016/12,17142553,17142553
(주)국동,005320,2017/12,20843992,20843992
(주)국동,005320,2018/12,19870987,19870987
(주)국동,005320,2019/12,26450412,26450412
(주)국동,005320,2020/12,28924547,28924547
(주)국보,001140,1985/12,1416177,
(주)국보,001140,1986/12,1392452,
(주)국보,001140,1987/12,1547118,
(주)국보,001140,1988/12,1998376,
(주)국보,001140,1989/12,2059932,
(주)국보,001140,1990/12,2629275,
(주)국보,001140,1991/12,2945869,
(주)국보,001140,1992/12,3178302,
(주)국보,001140,1993/12,3023653,
(주)국보,001140,1994/12,2952741,
(주)국보,001140,1995/12,3288103,
(주)국보,001140,1996/12,3617734,
(주)국보,001140,1997/12,3821051,
(주)국보,001140,1998/12,3967474,
(주)국보,001140,1999/12,4881598,
(주)국보,001140,2000/12,5072796,
(주)국보,001140,2001/12,5214645,
(주)국보,001140,2002/12,5175070,
(주)국보,001140,2003/12,5438382,
(주)국보,001140,2004/12,5214037,
(주)국보,001140,2005/12,5369454,
(주)국보,001140,2006/12,5832883,
(주)국보,001140,2007/12,5831144,5831144
(주)국보,001140,2008/12,6131314,6131314
(주)국보,001140,2009/12,6290792,6290792
(주)국보,001140,2010/12,6848985,6816223
(주)국보,001140,2011/12,7237269,7237269
(주)국보,001140,2012/12,6609003,6609003
(주)국보,001140,2013/12,7100125,7100125
(주)국보,001140,2014/12,6937191,6937191
(주)국보,001140,2015/12,7066966,7066966
(주)국보,001140,2016/12,5842638,5842638
(주)국보,001140,2017/12,8250050,8250050
(주)국보,001140,2018/12,7466319,7466319
(주)국보,001140,2019/12,3316865,3316865
(주)국보,001140,2020/12,9354277,9354277
(주)금비,008870,1985/09,612086,
(주)금비,008870,1986/09,815613,
(주)금비,008870,1987/09,676898,
(주)금비,008870,1990/09,1545397,
(주)금비,008870,1991/09,2081267,
(주)금비,008870,1992/09,2616089,
(주)금비,008870,1993/09,2609848,
(주)금비,008870,1994/09,3838671,
(주)금비,008870,1995/09,5118046,
(주)금비,008870,1996/09,7774195,
(주)금비,008870,1997/09,9596780,
(주)금비,008870,1998/09,8429741,
(주)금비,008870,1999/09,10176772,
(주)금비,008870,2000/09,11580468,
(주)금비,008870,2001/09,13363193,
(주)금비,008870,2002/09,15418412,
(주)금비,008870,2003/09,15071454,
(주)금비,008870,2004/09,14538185,
(주)금비,008870,2005/09,15657902,
(주)금비,008870,2006/09,15991602,
(주)금비,008870,2007/09,14616390,14616390
(주)금비,008870,2008/09,14445174,14445174
(주)금비,008870,2009/09,15305719,15305719
(주)금비,008870,2010/09,16110631,16110631
(주)금비,008870,2011/09,18163718,18878709
(주)금비,008870,2012/09,17006395,17006395
(주)금비,008870,2013/09,15526011,15526011
(주)금비,008870,2014/09,15105815,15105815
(주)금비,008870,2015/09,14978568,14978568
(주)금비,008870,2016/09,15797750,15797750
(주)금비,008870,2017/09,20414661,20414661
(주)금비,008870,2018/09,20509487,20509487
(주)금비,008870,2019/09,21169395,21169395
(주)금비,008870,2020/09,20041398,20041398
(주)금양,001570,1981/12,1678111,
(주)금양,001570,1982/12,1386086,
(주)금양,001570,1983/12,1433104,
(주)금양,001570,1984/12,1817119,
(주)금양,001570,1985/12,1759203,
(주)금양,001570,1986/12,1993478,
(주)금양,001570,1987/12,2652045,
(주)금양,001570,1988/12,2948788,
(주)금양,001570,1989/12,3410472,
(주)금양,001570,1990/12,3550936,
(주)금양,001570,1991/12,4404446,
(주)금양,001570,1992/12,5615260,
(주)금양,001570,1993/12,5578921,
(주)금양,001570,1994/12,5274334,
(주)금양,001570,1995/12,6329796,
(주)금양,001570,1996/12,6765802,
(주)금양,001570,1997/12,6994621,
(주)금양,001570,1998/12,10215754,
(주)금양,001570,1999/12,10757789,
(주)금양,001570,2000/12,10349882,
(주)금양,001570,2001/12,10940617,
(주)금양,001570,2002/12,8275570,
(주)금양,001570,2003/12,6575512,
(주)금양,001570,2004/12,5912639,
(주)금양,001570,2005/12,6402167,
(주)금양,001570,2006/12,5859903,
(주)금양,001570,2007/12,5874551,5874551
(주)금양,001570,2008/12,5749302,5749302
(주)금양,001570,2009/12,6208108,6208108
(주)금양,001570,2010/12,7180963,7462433
(주)금양,001570,2011/12,7625602,7625602
(주)금양,001570,2012/12,8122721,8122721
(주)금양,001570,2013/12,8201366,8201366
(주)금양,001570,2014/12,8796876,8796876
(주)금양,001570,2015/12,10866816,10866816
(주)금양,001570,2016/12,11674073,11674073
(주)금양,001570,2017/12,11886877,11886877
(주)금양,001570,2018/12,13928604,13928604
(주)금양,001570,2019/12,14192700,14192700
(주)금양,001570,2020/12,13738016,13738016
(주)금호에이치티,214330,1999/12,1439589,
(주)금호에이치티,214330,2000/12,1567296,
(주)금호에이치티,214330,2001/12,1656940,
(주)금호에이치티,214330,2002/12,1759525,
(주)금호에이치티,214330,2003/12,2205593,
(주)금호에이치티,214330,2004/12,2245802,
(주)금호에이치티,214330,2005/12,2639139,
(주)금호에이치티,214330,2006/12,2741678,
(주)금호에이치티,214330,2007/12,2872790,
(주)금호에이치티,214330,2008/12,2840816,
(주)금호에이치티,214330,2009/12,2860108,
(주)금호에이치티,214330,2010/12,4142832,
(주)금호에이치티,214330,2011/12,3923948,
(주)금호에이치티,214330,2012/12,4212114,
(주)금호에이치티,214330,2013/12,4394648,4186263
(주)금호에이치티,214330,2014/12,6514635,6514635
(주)금호에이치티,214330,2015/12,9499852,9499852
(주)금호에이치티,214330,2016/12,6978432,6978432
(주)금호에이치티,214330,2017/12,7372995,7372995
(주)금호에이치티,214330,2018/12,7664778,7664778
(주)금호에이치티,214330,2019/12,7398106,7398106
(주)금호에이치티,214330,2020/12,8236134,8236134
(주)까뮤이앤씨,013700,1985/12,1396406,
(주)까뮤이앤씨,013700,1986/12,1373632,
(주)까뮤이앤씨,013700,1987/12,1344225,
(주)까뮤이앤씨,013700,1988/12,1394062,
(주)까뮤이앤씨,013700,1989/12,1623063,
(주)까뮤이앤씨,013700,1990/12,2175532,
(주)까뮤이앤씨,013700,1991/12,3443391,
(주)까뮤이앤씨,013700,1992/12,3277476,
(주)까뮤이앤씨,013700,1993/12,4643884,
(주)까뮤이앤씨,013700,1994/12,4389653,
(주)까뮤이앤씨,013700,1995/12,4572580,
(주)까뮤이앤씨,013700,1996/12,6231739,
(주)까뮤이앤씨,013700,1997/12,5946933,
(주)까뮤이앤씨,013700,1998/12,4180804,
(주)까뮤이앤씨,013700,1999/12,4178101,
(주)까뮤이앤씨,013700,2000/12,3622596,
(주)까뮤이앤씨,013700,2001/12,3559406,
(주)까뮤이앤씨,013700,2002/12,3530503,
(주)까뮤이앤씨,013700,2003/12,3858380,
(주)까뮤이앤씨,013700,2004/12,4014358,
(주)까뮤이앤씨,013700,2005/12,6217900,
(주)까뮤이앤씨,013700,2006/12,4951804,
(주)까뮤이앤씨,013700,2007/12,7422838,7422838
(주)까뮤이앤씨,013700,2008/12,9119949,9119949
(주)까뮤이앤씨,013700,2009/12,12048117,12048117
(주)까뮤이앤씨,013700,2010/12,8531586,8645749
(주)까뮤이앤씨,013700,2011/12,109759002,109759002
(주)까뮤이앤씨,013700,2012/12,2604759,2604759
(주)까뮤이앤씨,013700,2013/12,4611524,4611524
(주)까뮤이앤씨,013700,2014/12,5325080,5325080
(주)까뮤이앤씨,013700,2015/12,6817838,6817838
(주)까뮤이앤씨,013700,2016/12,6728513,6728513
(주)까뮤이앤씨,013700,2017/12,8760987,8760987
(주)까뮤이앤씨,013700,2018/12,7742491,7742491
(주)까뮤이앤씨,013700,2019/12,13416524,13416524
(주)까뮤이앤씨,013700,2020/12,10209731,10209731
(주)나이스홀딩스,034310,1999/12,0,
(주)나이스홀딩스,034310,2000/12,0,
(주)나이스홀딩스,034310,2001/12,0,
(주)나이스홀딩스,034310,2002/12,0,
(주)나이스홀딩스,034310,2003/12,59032796,
(주)나이스홀딩스,034310,2004/12,76278983,
(주)나이스홀딩스,034310,2005/12,80542203,
(주)나이스홀딩스,034310,2006/12,93053895,
(주)나이스홀딩스,034310,2007/12,94448704,94448704
(주)나이스홀딩스,034310,2008/12,77452325,77452325
(주)나이스홀딩스,034310,2009/12,84751129,11534777
(주)나이스홀딩스,034310,2010/12,19273385,19273385
(주)나이스홀딩스,034310,2011/12,19200326,19200326
(주)나이스홀딩스,034310,2012/12,19236978,19236978
(주)나이스홀딩스,034310,2013/12,17878679,17878679
(주)나이스홀딩스,034310,2014/12,19373087,19373087
(주)나이스홀딩스,034310,2015/12,22208180,22208180
(주)나이스홀딩스,034310,2016/12,18384353,18384353
(주)나이스홀딩스,034310,2017/12,19185322,19185322
(주)나이스홀딩스,034310,2018/12,17709047,17709047
(주)나이스홀딩스,034310,2019/12,17202220,17202220
(주)나이스홀딩스,034310,2020/12,19784997,19784997
(주)남선알미늄,008350,1981/12,1652260,
(주)남선알미늄,008350,1982/12,1706780,
(주)남선알미늄,008350,1983/12,2038770,
(주)남선알미늄,008350,1984/12,2087274,
(주)남선알미늄,008350,1985/12,2262029,
(주)남선알미늄,008350,1986/12,2614710,
(주)남선알미늄,008350,1987/12,3819795,
(주)남선알미늄,008350,1988/12,5022697,
(주)남선알미늄,008350,1989/12,5010598,
(주)남선알미늄,008350,1990/12,5105450,
(주)남선알미늄,008350,1991/12,7409850,
(주)남선알미늄,008350,1992/12,10994111,
(주)남선알미늄,008350,1993/12,12109950,
(주)남선알미늄,008350,1994/12,14359103,
(주)남선알미늄,008350,1995/12,15714370,
(주)남선알미늄,008350,1996/12,16147364,
(주)남선알미늄,008350,1997/12,15482553,
(주)남선알미늄,008350,1998/12,20765662,
(주)남선알미늄,008350,1999/12,12306491,
(주)남선알미늄,008350,2000/12,13590712,
(주)남선알미늄,008350,2001/12,12366310,
(주)남선알미늄,008350,2002/12,13453756,
(주)남선알미늄,008350,2003/12,11078694,
(주)남선알미늄,008350,2004/12,10327167,
(주)남선알미늄,008350,2005/12,10579208,
(주)남선알미늄,008350,2006/12,11155770,
(주)남선알미늄,008350,2007/12,11504771,11504771
(주)남선알미늄,008350,2008/12,14326812,14326812
(주)남선알미늄,008350,2009/12,17981711,17981711
(주)남선알미늄,008350,2010/12,22470114,22188420
(주)남선알미늄,008350,2011/12,22108442,22108442
(주)남선알미늄,008350,2012/12,28120589,28120589
(주)남선알미늄,008350,2013/12,27344360,27344360
(주)남선알미늄,008350,2014/12,24954074,24954074
(주)남선알미늄,008350,2015/12,26865920,26865920
(주)남선알미늄,008350,2016/12,22856375,22856375
(주)남선알미늄,008350,2017/12,23522428,23522428
(주)남선알미늄,008350,2018/12,25291951,25291951
(주)남선알미늄,008350,2019/12,23293395,23293395
(주)남선알미늄,008350,2020/12,20549219,20549219
(주)남성,004270,1985/12,1194098,
(주)남성,004270,1986/12,1313252,
(주)남성,004270,1987/12,1621966,
(주)남성,004270,1988/12,2132508,
(주)남성,004270,1989/12,1914335,
(주)남성,004270,1990/12,2958699,
(주)남성,004270,1991/12,4309916,
(주)남성,004270,1992/12,4038999,
(주)남성,004270,1993/12,6495741,
(주)남성,004270,1994/12,5060107,
(주)남성,004270,1995/12,5048053,
(주)남성,004270,1996/12,5280097,
(주)남성,004270,1997/12,5012641,
(주)남성,004270,1998/12,4764746,
(주)남성,004270,1999/12,5115400,
(주)남성,004270,2000/12,5578917,
(주)남성,004270,2001/12,5078819,
(주)남성,004270,2002/12,5092141,
(주)남성,004270,2003/12,6770230,
(주)남성,004270,2004/12,6328127,
(주)남성,004270,2005/12,5687711,
(주)남성,004270,2006/12,4740752,
(주)남성,004270,2007/12,3766314,3766314
(주)남성,004270,2008/12,4048564,4048564
(주)남성,004270,2009/12,4369474,4369474
(주)남성,004270,2010/12,4717573,4538712
(주)남성,004270,2011/12,4435693,4435693
(주)남성,004270,2012/12,4530011,4530011
(주)남성,004270,2013/12,4568358,4568358
(주)남성,004270,2014/12,3889539,3889539
(주)남성,004270,2015/12,4387499,4387499
(주)남성,004270,2016/12,4959014,4959014
(주)남성,004270,2017/12,4937152,4937152
(주)남성,004270,2018/12,4839238,4839238
(주)남성,004270,2019/12,4798873,4798873
(주)남성,004270,2020/12,4877708,4877708
(주)넥센,005720,1985/12,2805750,
(주)넥센,005720,1986/12,3200858,
(주)넥센,005720,1987/12,4180486,
(주)넥센,005720,1988/12,5205301,
(주)넥센,005720,1989/12,5067704,
(주)넥센,005720,1990/12,6802621,
(주)넥센,005720,1991/12,7398548,
(주)넥센,005720,1992/12,8602837,
(주)넥센,005720,1993/12,8345807,
(주)넥센,005720,1994/12,9724186,
(주)넥센,005720,1995/12,10554769,
(주)넥센,005720,1996/12,11934447,
(주)넥센,005720,1997/12,12270345,
(주)넥센,005720,1998/12,14105439,
(주)넥센,005720,1999/12,14692934,
(주)넥센,005720,2000/12,14626531,
(주)넥센,005720,2001/12,15525536,
(주)넥센,005720,2002/12,15027678,
(주)넥센,005720,2003/12,17305711,
(주)넥센,005720,2004/12,18936412,
(주)넥센,005720,2005/12,17405033,
(주)넥센,005720,2006/12,15734333,
(주)넥센,005720,2007/12,16470862,16470862
(주)넥센,005720,2008/12,19590314,19590314
(주)넥센,005720,2009/12,16470097,16470097
(주)넥센,005720,2010/12,20560976,20205378
(주)넥센,005720,2011/12,19129711,19129711
(주)넥센,005720,2012/12,21833111,21833111
(주)넥센,005720,2013/12,22861373,22861373
(주)넥센,005720,2014/12,24934107,24934107
(주)넥센,005720,2015/12,24335148,24335148
(주)넥센,005720,2016/12,25243339,25243339
(주)넥센,005720,2017/12,26414168,26414168
(주)넥센,005720,2018/12,26853392,26853392
(주)넥센,005720,2019/12,27824923,27824923
(주)넥센,005720,2020/12,24649765,24649765
(주)넥스트사이언스,003580,1985/12,9219218,
(주)넥스트사이언스,003580,1986/12,9643998,
(주)넥스트사이언스,003580,1987/12,9639651,
(주)넥스트사이언스,003580,1988/12,9689520,
(주)넥스트사이언스,003580,1989/12,10224402,
(주)넥스트사이언스,003580,1990/12,8350818,
(주)넥스트사이언스,003580,1991/12,5349737,
(주)넥스트사이언스,003580,1992/12,2661617,
(주)넥스트사이언스,003580,1993/12,2352912,
(주)넥스트사이언스,003580,1994/12,1642656,
(주)넥스트사이언스,003580,1995/12,1460480,
(주)넥스트사이언스,003580,1996/12,6605526,
(주)넥스트사이언스,003580,1997/12,5364719,
(주)넥스트사이언스,003580,1998/12,7073481,
(주)넥스트사이언스,003580,1999/12,13682399,
(주)넥스트사이언스,003580,2000/12,7635483,
(주)넥스트사이언스,003580,2001/12,5944924,
(주)넥스트사이언스,003580,2002/12,7467123,
(주)넥스트사이언스,003580,2003/12,8259309,
(주)넥스트사이언스,003580,2004/12,8824781,
(주)넥스트사이언스,003580,2005/12,7277895,
(주)넥스트사이언스,003580,2006/12,7470193,
(주)넥스트사이언스,003580,2007/12,6528206,6528206
(주)넥스트사이언스,003580,2008/12,5605204,5605204
(주)넥스트사이언스,003580,2009/12,5431042,5431042
(주)넥스트사이언스,003580,2010/12,4726594,2241268
(주)넥스트사이언스,003580,2011/12,1788495,1788495
(주)넥스트사이언스,003580,2012/12,2167390,2167390
(주)넥스트사이언스,003580,2013/12,2290644,2290644
(주)넥스트사이언스,003580,2014/12,2812706,2812706
(주)넥스트사이언스,003580,2015/12,3283337,3283337
(주)넥스트사이언스,003580,2016/12,4316723,4316723
(주)넥스트사이언스,003580,2017/12,3766000,3766000
(주)넥스트사이언스,003580,2018/12,3493688,3493688
(주)넥스트사이언스,003580,2019/12,7804631,7804631
(주)넥스트사이언스,003580,2020/12,8284719,8284719
(주)노루페인트,090350,2006/12,23050577,
(주)노루페인트,090350,2007/12,39295746,39295746
(주)노루페인트,090350,2008/12,41116376,41116376
(주)노루페인트,090350,2009/12,39399187,39399187
(주)노루페인트,090350,2010/12,44062344,46136107
(주)노루페인트,090350,2011/12,50928531,50928531
(주)노루페인트,090350,2012/12,57400083,57400083
(주)노루페인트,090350,2013/12,61218016,61218016
(주)노루페인트,090350,2014/12,68054209,68054209
(주)노루페인트,090350,2015/12,72830284,72830284
(주)노루페인트,090350,2016/12,80353423,80353423
(주)노루페인트,090350,2017/12,78585114,78585114
(주)노루페인트,090350,2018/12,83037050,83037050
(주)노루페인트,090350,2019/12,90929499,90929499
(주)노루페인트,090350,2020/12,89673049,89673049
(주)노루홀딩스,000320,1981/12,3009201,
(주)노루홀딩스,000320,1982/12,3439096,
(주)노루홀딩스,000320,1983/12,4226270,
(주)노루홀딩스,000320,1984/12,5006735,
(주)노루홀딩스,000320,1985/12,6191348,
(주)노루홀딩스,000320,1986/12,7227720,
(주)노루홀딩스,000320,1987/12,8832089,
(주)노루홀딩스,000320,1988/12,11354958,
(주)노루홀딩스,000320,1989/12,11871999,
(주)노루홀딩스,000320,1990/12,12574369,
(주)노루홀딩스,000320,1991/12,13702961,
(주)노루홀딩스,000320,1992/12,12912560,
(주)노루홀딩스,000320,1993/12,14804714,
(주)노루홀딩스,000320,1994/12,15845802,
(주)노루홀딩스,000320,1995/12,21273414,
(주)노루홀딩스,000320,1996/12,23234461,
(주)노루홀딩스,000320,1997/12,23832941,
(주)노루홀딩스,000320,1998/12,18233181,
(주)노루홀딩스,000320,1999/12,22555703,
(주)노루홀딩스,000320,2000/12,23806915,
(주)노루홀딩스,000320,2001/12,24699630,
(주)노루홀딩스,000320,2002/12,29150491,
(주)노루홀딩스,000320,2003/12,25173651,
(주)노루홀딩스,000320,2004/12,26561290,
(주)노루홀딩스,000320,2005/12,30951163,
(주)노루홀딩스,000320,2006/12,21975053,
(주)노루홀딩스,000320,2007/12,13380594,13380594
