회사명,거래소코드,회계년도,자산(*)(천원),자산(*)(IFRS)(천원)
(주)국동,005320,1996/12,42743311,
(주)국동,005320,1997/12,47992000,
(주)국동,005320,1998/12,61957511,
(주)국동,005320,1999/12,74827527,
(주)국동,005320,2000/12,72546656,
(주)국동,005320,2001/12,85708806,
(주)국동,005320,2002/12,92507952,
(주)국동,005320,2003/12,109328296,
(주)국동,005320,2004/12,114726324,
(주)국동,005320,2005/12,104209425,
(주)국동,005320,2006/12,102837746,
(주)국동,005320,2007/12,99994843,99994843
(주)국동,005320,2008/12,100585145,100585145
(주)국동,005320,2009/12,51812824,51812824
(주)국동,005320,2010/12,52627593,57019154
(주)국동,005320,2011/12,42291817,42291817
(주)국동,005320,2012/12,35813125,35813125
(주)국동,005320,2013/12,40194919,40194919
(주)국동,005320,2014/12,53392996,53392996
(주)국동,005320,2015/12,66242141,66242141
(주)국동,005320,2016/12,86116813,86116813
(주)국동,005320,2017/12,75154254,75154254
(주)국동,005320,2018/12,80727956,80727956
(주)국동,005320,2019/12,96856085,96856085
(주)국동,005320,2020/12,135210358,135210358
(주)국보,001140,1985/12,7052145,
(주)국보,001140,1986/12,7825059,
(주)국보,001140,1987/12,10336821,
(주)국보,001140,1988/12,12825885,
(주)국보,001140,1989/12,16918767,
(주)국보,001140,1990/12,20311714,
(주)국보,001140,1991/12,23286203,
(주)국보,001140,1992/12,25377476,
(주)국보,001140,1993/12,22615973,
(주)국보,001140,1994/12,25671840,
(주)국보,001140,1995/12,32144338,
(주)국보,001140,1996/12,36285816,
(주)국보,001140,1997/12,34980643,
(주)국보,001140,1998/12,36541642,
(주)국보,001140,1999/12,42145749,
(주)국보,001140,2000/12,55945188,
(주)국보,001140,2001/12,55608799,
(주)국보,001140,2002/12,60211361,
(주)국보,001140,2003/12,64954899,
(주)국보,001140,2004/12,71494973,
(주)국보,001140,2005/12,72630559,
(주)국보,001140,2006/12,70530066,
(주)국보,001140,2007/12,71934608,71934608
(주)국보,001140,2008/12,72580238,72580238
(주)국보,001140,2009/12,71435933,71435933
(주)국보,001140,2010/12,71505880,95419542
(주)국보,001140,2011/12,97415381,97415381
(주)국보,001140,2012/12,93953021,93953021
(주)국보,001140,2013/12,94915572,94915572
(주)국보,001140,2014/12,87597909,87597909
(주)국보,001140,2015/12,80158667,80158667
(주)국보,001140,2016/12,77487791,77487791
(주)국보,001140,2017/12,69819240,69819240
(주)국보,001140,2018/12,45599283,45599283
(주)국보,001140,2019/12,57467353,57467353
(주)국보,001140,2020/12,74173160,74173160
(주)금비,008870,1985/09,10902771,
(주)금비,008870,1986/09,8912784,
(주)금비,008870,1987/09,9515927,
(주)금비,008870,1990/09,23314868,
(주)금비,008870,1991/09,46789380,
(주)금비,008870,1992/09,60304746,
(주)금비,008870,1993/09,62152019,
(주)금비,008870,1994/09,60794589,
(주)금비,008870,1995/09,60846765,
(주)금비,008870,1996/09,64703190,
(주)금비,008870,1997/09,74330420,
(주)금비,008870,1998/09,70646620,
(주)금비,008870,1999/09,59836234,
(주)금비,008870,2000/09,56355251,
(주)금비,008870,2001/09,58794665,
(주)금비,008870,2002/09,65480253,
(주)금비,008870,2003/09,67558847,
(주)금비,008870,2004/09,79191916,
(주)금비,008870,2005/09,94199272,
(주)금비,008870,2006/09,91696702,
(주)금비,008870,2007/09,95059300,95059300
(주)금비,008870,2008/09,93341816,93341816
(주)금비,008870,2009/09,94727384,94727384
(주)금비,008870,2010/09,94514466,94514466
(주)금비,008870,2011/09,139533684,134828296
(주)금비,008870,2012/09,131454531,131454531
(주)금비,008870,2013/09,131903805,131903805
(주)금비,008870,2014/09,138058582,138058582
(주)금비,008870,2015/09,142267212,142267212
(주)금비,008870,2016/09,155344926,155344926
(주)금비,008870,2017/09,148196313,148196313
(주)금비,008870,2018/09,149863024,149863024
(주)금비,008870,2019/09,151412728,151412728
(주)금비,008870,2020/09,155700474,155700474
(주)금양,001570,1981/12,9232071,
(주)금양,001570,1982/12,8562206,
(주)금양,001570,1983/12,8912546,
(주)금양,001570,1984/12,14485307,
(주)금양,001570,1985/12,11723904,
(주)금양,001570,1986/12,13958062,
(주)금양,001570,1987/12,16906690,
(주)금양,001570,1988/12,26842974,
(주)금양,001570,1989/12,31896111,
(주)금양,001570,1990/12,30566893,
(주)금양,001570,1991/12,31523420,
(주)금양,001570,1992/12,40891001,
(주)금양,001570,1993/12,41501869,
(주)금양,001570,1994/12,40593747,
(주)금양,001570,1995/12,46013319,
(주)금양,001570,1996/12,49028937,
(주)금양,001570,1997/12,56880531,
(주)금양,001570,1998/12,66533862,
(주)금양,001570,1999/12,98356272,
(주)금양,001570,2000/12,110769342,
(주)금양,001570,2001/12,100811666,
(주)금양,001570,2002/12,53569714,
(주)금양,001570,2003/12,44541143,
(주)금양,001570,2004/12,42006213,
(주)금양,001570,2005/12,42982532,
(주)금양,001570,2006/12,43517284,
(주)금양,001570,2007/12,52267246,52267246
(주)금양,001570,2008/12,84853282,84853282
(주)금양,001570,2009/12,96227231,96227231
(주)금양,001570,2010/12,102862163,104994772
(주)금양,001570,2011/12,124086392,124086392
(주)금양,001570,2012/12,127197484,127197484
(주)금양,001570,2013/12,142485295,142485295
(주)금양,001570,2014/12,145135554,145135554
(주)금양,001570,2015/12,157467543,157467543
(주)금양,001570,2016/12,174953809,174953809
(주)금양,001570,2017/12,167120998,167120998
(주)금양,001570,2018/12,155507052,155507052
(주)금양,001570,2019/12,171931897,171931897
(주)금양,001570,2020/12,160123582,160123582
(주)금호에이치티,214330,1999/12,14805250,
(주)금호에이치티,214330,2000/12,17280489,
(주)금호에이치티,214330,2001/12,16191943,
(주)금호에이치티,214330,2002/12,15807317,
(주)금호에이치티,214330,2003/12,18096121,
(주)금호에이치티,214330,2004/12,19251337,
(주)금호에이치티,214330,2005/12,24440787,
(주)금호에이치티,214330,2006/12,26809494,
(주)금호에이치티,214330,2007/12,30753127,
(주)금호에이치티,214330,2008/12,33817788,
(주)금호에이치티,214330,2009/12,39137744,
(주)금호에이치티,214330,2010/12,47413381,
(주)금호에이치티,214330,2011/12,62559068,
(주)금호에이치티,214330,2012/12,76273435,
(주)금호에이치티,214330,2013/12,87130967,87559606
(주)금호에이치티,214330,2014/12,102363475,102363475
(주)금호에이치티,214330,2015/12,109367040,109367040
(주)금호에이치티,214330,2016/12,151786975,151786975
(주)금호에이치티,214330,2017/12,146407321,146407321
(주)금호에이치티,214330,2018/12,230268876,230268876
(주)금호에이치티,214330,2019/12,314666069,314666069
(주)금호에이치티,214330,2020/12,333352730,333352730
(주)까뮤이앤씨,013700,1985/12,28016868,
(주)까뮤이앤씨,013700,1986/12,41155928,
(주)까뮤이앤씨,013700,1987/12,38417852,
(주)까뮤이앤씨,013700,1988/12,45264833,
(주)까뮤이앤씨,013700,1989/12,77133508,
(주)까뮤이앤씨,013700,1990/12,99906129,
(주)까뮤이앤씨,013700,1991/12,112770190,
(주)까뮤이앤씨,013700,1992/12,142805886,
(주)까뮤이앤씨,013700,1993/12,145582810,
(주)까뮤이앤씨,013700,1994/12,125060180,
(주)까뮤이앤씨,013700,1995/12,147952972,
(주)까뮤이앤씨,013700,1996/12,154649548,
(주)까뮤이앤씨,013700,1997/12,179204419,
(주)까뮤이앤씨,013700,1998/12,203142995,
(주)까뮤이앤씨,013700,1999/12,189039291,
(주)까뮤이앤씨,013700,2000/12,184452827,
(주)까뮤이앤씨,013700,2001/12,176994085,
(주)까뮤이앤씨,013700,2002/12,163062790,
(주)까뮤이앤씨,013700,2003/12,153619189,
(주)까뮤이앤씨,013700,2004/12,161260167,
(주)까뮤이앤씨,013700,2005/12,159953409,
(주)까뮤이앤씨,013700,2006/12,154178845,
(주)까뮤이앤씨,013700,2007/12,160406825,160406825
(주)까뮤이앤씨,013700,2008/12,276392620,276392620
(주)까뮤이앤씨,013700,2009/12,369215432,369215432
(주)까뮤이앤씨,013700,2010/12,351671876,353998983
(주)까뮤이앤씨,013700,2011/12,248885092,248885092
(주)까뮤이앤씨,013700,2012/12,203481478,203481478
(주)까뮤이앤씨,013700,2013/12,167635146,167635146
(주)까뮤이앤씨,013700,2014/12,129647729,129647729
(주)까뮤이앤씨,013700,2015/12,129465385,129465385
(주)까뮤이앤씨,013700,2016/12,142978398,142978398
(주)까뮤이앤씨,013700,2017/12,139937930,139937930
(주)까뮤이앤씨,013700,2018/12,142240175,142240175
(주)까뮤이앤씨,013700,2019/12,168876167,168876167
(주)까뮤이앤씨,013700,2020/12,166218114,166218114
(주)나이스홀딩스,034310,1999/12,43577386,
(주)나이스홀딩스,034310,2000/12,66280051,
(주)나이스홀딩스,034310,2001/12,64719364,
(주)나이스홀딩스,034310,2002/12,80509047,
(주)나이스홀딩스,034310,2003/12,82117766,
(주)나이스홀딩스,034310,2004/12,96268078,
(주)나이스홀딩스,034310,2005/12,107039033,
(주)나이스홀딩스,034310,2006/12,127694021,
(주)나이스홀딩스,034310,2007/12,134154184,134154184
(주)나이스홀딩스,034310,2008/12,185436910,185436910
(주)나이스홀딩스,034310,2009/12,235250844,226294266
(주)나이스홀딩스,034310,2010/12,347030512,347030512
(주)나이스홀딩스,034310,2011/12,329687222,329687222
(주)나이스홀딩스,034310,2012/12,326573175,326573175
(주)나이스홀딩스,034310,2013/12,340424811,340424811
(주)나이스홀딩스,034310,2014/12,374466879,374466879
(주)나이스홀딩스,034310,2015/12,379918653,379918653
(주)나이스홀딩스,034310,2016/12,388557495,388557495
(주)나이스홀딩스,034310,2017/12,384843529,384843529
(주)나이스홀딩스,034310,2018/12,423389599,423389599
(주)나이스홀딩스,034310,2019/12,438147427,438147427
(주)나이스홀딩스,034310,2020/12,473226005,473226005
(주)남선알미늄,008350,1981/12,10757183,
(주)남선알미늄,008350,1982/12,10129836,
(주)남선알미늄,008350,1983/12,12596733,
(주)남선알미늄,008350,1984/12,17046437,
(주)남선알미늄,008350,1985/12,17657155,
(주)남선알미늄,008350,1986/12,20855644,
(주)남선알미늄,008350,1987/12,25973835,
(주)남선알미늄,008350,1988/12,34719304,
(주)남선알미늄,008350,1989/12,39465761,
(주)남선알미늄,008350,1990/12,50712474,
(주)남선알미늄,008350,1991/12,72129422,
(주)남선알미늄,008350,1992/12,78533025,
(주)남선알미늄,008350,1993/12,86126413,
(주)남선알미늄,008350,1994/12,110566092,
(주)남선알미늄,008350,1995/12,141156635,
(주)남선알미늄,008350,1996/12,181743902,
(주)남선알미늄,008350,1997/12,248785774,
(주)남선알미늄,008350,1998/12,198885216,
(주)남선알미늄,008350,1999/12,202812239,
(주)남선알미늄,008350,2000/12,188718243,
(주)남선알미늄,008350,2001/12,176232127,
(주)남선알미늄,008350,2002/12,111432404,
(주)남선알미늄,008350,2003/12,103761046,
(주)남선알미늄,008350,2004/12,86985746,
(주)남선알미늄,008350,2005/12,82443321,
(주)남선알미늄,008350,2006/12,77554885,
(주)남선알미늄,008350,2007/12,88096058,88096058
(주)남선알미늄,008350,2008/12,158797517,158797517
(주)남선알미늄,008350,2009/12,161692683,161692683
(주)남선알미늄,008350,2010/12,176291360,205272364
(주)남선알미늄,008350,2011/12,224292636,224292636
(주)남선알미늄,008350,2012/12,236720122,236720122
(주)남선알미늄,008350,2013/12,237576875,237576875
(주)남선알미늄,008350,2014/12,240321965,240321965
(주)남선알미늄,008350,2015/12,286102329,286102329
(주)남선알미늄,008350,2016/12,283413750,283413750
(주)남선알미늄,008350,2017/12,284649401,284649401
(주)남선알미늄,008350,2018/12,294949630,294949630
(주)남선알미늄,008350,2019/12,292559970,292559970
(주)남선알미늄,008350,2020/12,276931596,276931596
(주)남성,004270,1985/12,6344269,
(주)남성,004270,1986/12,8012189,
(주)남성,004270,1987/12,6293285,
(주)남성,004270,1988/12,7131225,
(주)남성,004270,1989/12,28569004,
(주)남성,004270,1990/12,33014289,
(주)남성,004270,1991/12,37908226,
(주)남성,004270,1992/12,49792481,
(주)남성,004270,1993/12,54467087,
(주)남성,004270,1994/12,61221317,
(주)남성,004270,1995/12,66117109,
(주)남성,004270,1996/12,80679940,
(주)남성,004270,1997/12,87904783,
(주)남성,004270,1998/12,96900549,
(주)남성,004270,1999/12,115991607,
(주)남성,004270,2000/12,94502833,
(주)남성,004270,2001/12,110753612,
(주)남성,004270,2002/12,103656597,
(주)남성,004270,2003/12,99779201,
(주)남성,004270,2004/12,94402642,
(주)남성,004270,2005/12,113252541,
(주)남성,004270,2006/12,98270756,
(주)남성,004270,2007/12,107604133,107604133
(주)남성,004270,2008/12,144200654,144200654
(주)남성,004270,2009/12,145361737,145361737
(주)남성,004270,2010/12,138803799,184682868
(주)남성,004270,2011/12,185361070,185361070
(주)남성,004270,2012/12,189440992,189440992
(주)남성,004270,2013/12,170466140,170466140
(주)남성,004270,2014/12,170614606,170614606
(주)남성,004270,2015/12,176973347,176973347
(주)남성,004270,2016/12,169335721,169335721
(주)남성,004270,2017/12,170016707,170016707
(주)남성,004270,2018/12,168663357,168663357
(주)남성,004270,2019/12,168351672,168351672
(주)남성,004270,2020/12,155194452,155194452
(주)넥센,005720,1985/12,14848896,
(주)넥센,005720,1986/12,17713236,
(주)넥센,005720,1987/12,29660923,
(주)넥센,005720,1988/12,33792337,
(주)넥센,005720,1989/12,54848597,
(주)넥센,005720,1990/12,60631150,
(주)넥센,005720,1991/12,65434633,
(주)넥센,005720,1992/12,81813140,
(주)넥센,005720,1993/12,98409328,
(주)넥센,005720,1994/12,109503603,
(주)넥센,005720,1995/12,112611834,
(주)넥센,005720,1996/12,113434624,
(주)넥센,005720,1997/12,118836793,
(주)넥센,005720,1998/12,128116901,
(주)넥센,005720,1999/12,143136277,
(주)넥센,005720,2000/12,198787129,
(주)넥센,005720,2001/12,198532268,
(주)넥센,005720,2002/12,217411728,
(주)넥센,005720,2003/12,231925901,
(주)넥센,005720,2004/12,247085144,
(주)넥센,005720,2005/12,252257172,
(주)넥센,005720,2006/12,244705644,
(주)넥센,005720,2007/12,257373987,257373987
(주)넥센,005720,2008/12,298218127,298218127
(주)넥센,005720,2009/12,376583702,376583702
(주)넥센,005720,2010/12,426792616,414861270
(주)넥센,005720,2011/12,428934662,428934662
(주)넥센,005720,2012/12,553189087,553189087
(주)넥센,005720,2013/12,550327802,550327802
(주)넥센,005720,2014/12,568520715,568520715
(주)넥센,005720,2015/12,569535605,569535605
(주)넥센,005720,2016/12,581253078,581253078
(주)넥센,005720,2017/12,653953608,653953608
(주)넥센,005720,2018/12,660401955,660401955
(주)넥센,005720,2019/12,651025593,651025593
(주)넥센,005720,2020/12,686411169,686411169
(주)넥스트사이언스,003580,1985/12,65292855,
(주)넥스트사이언스,003580,1986/12,74703215,
(주)넥스트사이언스,003580,1987/12,85553108,
(주)넥스트사이언스,003580,1988/12,93317901,
(주)넥스트사이언스,003580,1989/12,104982969,
(주)넥스트사이언스,003580,1990/12,117797531,
(주)넥스트사이언스,003580,1991/12,117253745,
(주)넥스트사이언스,003580,1992/12,144530786,
(주)넥스트사이언스,003580,1993/12,158780164,
(주)넥스트사이언스,003580,1994/12,160154616,
(주)넥스트사이언스,003580,1995/12,151953180,
(주)넥스트사이언스,003580,1996/12,160347682,
(주)넥스트사이언스,003580,1997/12,200508511,
(주)넥스트사이언스,003580,1998/12,203810325,
(주)넥스트사이언스,003580,1999/12,179383010,
(주)넥스트사이언스,003580,2000/12,227190137,
(주)넥스트사이언스,003580,2001/12,248106681,
(주)넥스트사이언스,003580,2002/12,212874645,
(주)넥스트사이언스,003580,2003/12,206096849,
(주)넥스트사이언스,003580,2004/12,206419166,
(주)넥스트사이언스,003580,2005/12,89935351,
(주)넥스트사이언스,003580,2006/12,65688580,
(주)넥스트사이언스,003580,2007/12,65751583,65751583
(주)넥스트사이언스,003580,2008/12,58542376,58542376
(주)넥스트사이언스,003580,2009/12,53247253,53247253
(주)넥스트사이언스,003580,2010/12,44766431,64310070
(주)넥스트사이언스,003580,2011/12,53771866,53771866
(주)넥스트사이언스,003580,2012/12,50876889,50876889
(주)넥스트사이언스,003580,2013/12,46429433,46429433
(주)넥스트사이언스,003580,2014/12,46518700,46518700
(주)넥스트사이언스,003580,2015/12,58354657,58354657
(주)넥스트사이언스,003580,2016/12,57821449,57821449
(주)넥스트사이언스,003580,2017/12,74925487,74925487
(주)넥스트사이언스,003580,2018/12,151988538,151988538
(주)넥스트사이언스,003580,2019/12,115161883,115161883
(주)넥스트사이언스,003580,2020/12,99431555,99431555
(주)노루페인트,090350,2006/12,284868582,
(주)노루페인트,090350,2007/12,306383196,306383196
(주)노루페인트,090350,2008/12,328848757,328848757
(주)노루페인트,090350,2009/12,316878920,316878920
(주)노루페인트,090350,2010/12,315901976,421870977
(주)노루페인트,090350,2011/12,473071190,473071190
(주)노루페인트,090350,2012/12,511877762,511877762
(주)노루페인트,090350,2013/12,507427528,507427528
(주)노루페인트,090350,2014/12,518168929,518168929
(주)노루페인트,090350,2015/12,526081263,526081263
