회사명,거래소코드,회계년도,자본잉여금(*)(천원),자본잉여금(*)(IFRS)(천원)
(주)영원무역,111770,2010/12,334814957,334814957
(주)영원무역,111770,2011/12,334814957,334814957
(주)영원무역,111770,2012/12,334814957,334814957
(주)영원무역,111770,2013/12,453267231,453267231
(주)영원무역,111770,2014/12,453267231,453267231
(주)영원무역,111770,2015/12,453267231,453267231
(주)영원무역,111770,2016/12,453267231,453267231
(주)영원무역,111770,2017/12,453267231,453267231
(주)영원무역,111770,2018/12,453267231,453267231
(주)영원무역,111770,2019/12,453267231,453267231
(주)영원무역,111770,2020/12,453267231,453267231
(주)영원무역홀딩스,009970,1985/04,0,
(주)영원무역홀딩스,009970,1986/04,0,
(주)영원무역홀딩스,009970,1987/04,0,
(주)영원무역홀딩스,009970,1988/04,0,
(주)영원무역홀딩스,009970,1989/04,2000627,
(주)영원무역홀딩스,009970,1990/04,3792627,
(주)영원무역홀딩스,009970,1991/04,3792627,
(주)영원무역홀딩스,009970,1992/12,4354580,
(주)영원무역홀딩스,009970,1993/12,7777413,
(주)영원무역홀딩스,009970,1994/12,7782100,
(주)영원무역홀딩스,009970,1995/12,7782321,
(주)영원무역홀딩스,009970,1996/12,10151842,
(주)영원무역홀딩스,009970,1997/12,10960296,
(주)영원무역홀딩스,009970,1998/12,36387781,
(주)영원무역홀딩스,009970,1999/12,64943086,
(주)영원무역홀딩스,009970,2000/12,65055681,
(주)영원무역홀딩스,009970,2001/12,65058392,
(주)영원무역홀딩스,009970,2002/12,65063935,
(주)영원무역홀딩스,009970,2003/12,65063935,
(주)영원무역홀딩스,009970,2004/12,65063935,
(주)영원무역홀딩스,009970,2005/12,65033434,
(주)영원무역홀딩스,009970,2006/12,65050882,
(주)영원무역홀딩스,009970,2007/12,65074939,65074939
(주)영원무역홀딩스,009970,2008/12,65193356,65193356
(주)영원무역홀딩스,009970,2009/12,138362254,138362254
(주)영원무역홀딩스,009970,2010/12,142670409,150437065
(주)영원무역홀딩스,009970,2011/12,150437065,150437065
(주)영원무역홀딩스,009970,2012/12,198906091,198906091
(주)영원무역홀딩스,009970,2013/12,198906091,198906091
(주)영원무역홀딩스,009970,2014/12,198906091,198906091
(주)영원무역홀딩스,009970,2015/12,198906091,198906091
(주)영원무역홀딩스,009970,2016/12,198906091,198906091
(주)영원무역홀딩스,009970,2017/12,198906091,198906091
(주)영원무역홀딩스,009970,2018/12,198906091,198906091
(주)영원무역홀딩스,009970,2019/12,198906091,198906091
(주)영원무역홀딩스,009970,2020/12,198906091,198906091
(주)영풍,000670,1981/12,3158874,
(주)영풍,000670,1982/12,9943231,
(주)영풍,000670,1983/12,7400731,
(주)영풍,000670,1984/12,7400731,
(주)영풍,000670,1985/12,7400730,
(주)영풍,000670,1986/12,7400731,
(주)영풍,000670,1987/12,7400731,
(주)영풍,000670,1988/12,9208449,
(주)영풍,000670,1989/12,9208449,
(주)영풍,000670,1990/12,9208449,
(주)영풍,000670,1991/12,9208449,
(주)영풍,000670,1992/12,9208449,
(주)영풍,000670,1993/12,9208449,
(주)영풍,000670,1994/12,9208449,
(주)영풍,000670,1995/12,9208449,
(주)영풍,000670,1996/12,9208449,
(주)영풍,000670,1997/12,9208449,
(주)영풍,000670,1998/12,265938554,
(주)영풍,000670,1999/12,265938554,
(주)영풍,000670,2000/12,265938554,
(주)영풍,000670,2001/12,265938554,
(주)영풍,000670,2002/12,265938554,
(주)영풍,000670,2003/12,265938554,
(주)영풍,000670,2004/12,265938554,
(주)영풍,000670,2005/12,265938554,
(주)영풍,000670,2006/12,265938554,
(주)영풍,000670,2007/12,265938554,265938554
(주)영풍,000670,2008/12,280376676,280376676
(주)영풍,000670,2009/12,283261410,283261410
(주)영풍,000670,2010/12,296540344,11431445
(주)영풍,000670,2011/12,11431445,11431445
(주)영풍,000670,2012/12,11431445,11431445
(주)영풍,000670,2013/12,11431445,11431445
(주)영풍,000670,2014/12,11431444,11431444
(주)영풍,000670,2015/12,11431445,11431445
(주)영풍,000670,2016/12,11431445,11431445
(주)영풍,000670,2017/12,11431445,11431445
(주)영풍,000670,2018/12,11431445,11431445
(주)영풍,000670,2019/12,11431445,11431445
(주)영풍,000670,2020/12,11431445,11431444
(주)영흥,012160,2002/12,9226498,
(주)영흥,012160,2003/12,9226498,
(주)영흥,012160,2004/12,31949820,
(주)영흥,012160,2005/12,31949820,
(주)영흥,012160,2006/12,31949820,
(주)영흥,012160,2007/12,27642579,27642579
(주)영흥,012160,2008/12,28135978,28135978
(주)영흥,012160,2009/12,28122061,28122061
(주)영흥,012160,2010/12,35548325,30778428
(주)영흥,012160,2011/12,30778428,30778428
(주)영흥,012160,2012/12,30778428,30778428
(주)영흥,012160,2013/12,100544357,100544357
(주)영흥,012160,2014/12,100545676,100545676
(주)영흥,012160,2015/12,100545676,100545676
(주)영흥,012160,2016/12,124981349,124981349
(주)영흥,012160,2017/12,111952849,111952849
(주)영흥,012160,2018/12,111951530,111951530
(주)영흥,012160,2019/12,111951530,111951530
(주)영흥,012160,2020/12,117056516,117056516
(주)예스코홀딩스,015360,1989/12,2712306,
(주)예스코홀딩스,015360,1990/12,4904517,
(주)예스코홀딩스,015360,1991/12,7938705,
(주)예스코홀딩스,015360,1992/12,13182467,
(주)예스코홀딩스,015360,1993/12,20402909,
(주)예스코홀딩스,015360,1994/12,38387145,
(주)예스코홀딩스,015360,1995/12,46587356,
(주)예스코홀딩스,015360,1996/12,85786761,
(주)예스코홀딩스,015360,1997/12,39600000,
(주)예스코홀딩스,015360,1998/12,102343485,
(주)예스코홀딩스,015360,1999/12,102343485,
(주)예스코홀딩스,015360,2000/12,101392218,
(주)예스코홀딩스,015360,2001/12,101392218,
(주)예스코홀딩스,015360,2002/12,101392218,
(주)예스코홀딩스,015360,2003/12,101395877,
(주)예스코홀딩스,015360,2004/12,101392218,
(주)예스코홀딩스,015360,2005/12,101392218,
(주)예스코홀딩스,015360,2006/12,101392218,
(주)예스코홀딩스,015360,2007/12,101392218,101392218
(주)예스코홀딩스,015360,2008/12,101392218,101392218
(주)예스코홀딩스,015360,2009/12,101531645,101531645
(주)예스코홀딩스,015360,2010/12,103857940,39600000
(주)예스코홀딩스,015360,2011/12,39600000,39600000
(주)예스코홀딩스,015360,2012/12,39600000,39600000
(주)예스코홀딩스,015360,2013/12,39600000,39600000
(주)예스코홀딩스,015360,2014/12,39600000,39600000
(주)예스코홀딩스,015360,2015/12,39600000,39600000
(주)예스코홀딩스,015360,2016/12,39600000,39600000
(주)예스코홀딩스,015360,2017/12,39600000,39600000
(주)예스코홀딩스,015360,2018/12,39600000,39600000
(주)예스코홀딩스,015360,2019/12,39600000,39600000
(주)예스코홀딩스,015360,2020/12,39600000,39600000
(주)오뚜기,007310,1985/12,1688802,
(주)오뚜기,007310,1986/12,1688802,
(주)오뚜기,007310,1987/12,188802,
(주)오뚜기,007310,1988/12,188802,
(주)오뚜기,007310,1989/12,188802,
(주)오뚜기,007310,1990/12,1815122,
(주)오뚜기,007310,1991/12,1815122,
(주)오뚜기,007310,1992/12,1815122,
(주)오뚜기,007310,1993/12,1815121,
(주)오뚜기,007310,1994/12,9615121,
(주)오뚜기,007310,1995/12,9615121,
(주)오뚜기,007310,1996/12,9615121,
(주)오뚜기,007310,1997/12,9615122,
(주)오뚜기,007310,1998/12,82080166,
(주)오뚜기,007310,1999/12,82247932,
(주)오뚜기,007310,2000/12,82247931,
(주)오뚜기,007310,2001/12,82053058,
(주)오뚜기,007310,2002/12,83806123,
(주)오뚜기,007310,2003/12,83799728,
(주)오뚜기,007310,2004/12,84443531,
(주)오뚜기,007310,2005/12,84443531,
(주)오뚜기,007310,2006/12,84443531,
(주)오뚜기,007310,2007/12,84443531,84443531
(주)오뚜기,007310,2008/12,84443531,84443531
(주)오뚜기,007310,2009/12,84443531,84443531
(주)오뚜기,007310,2010/12,84443531,10190473
(주)오뚜기,007310,2011/12,10190473,10190473
(주)오뚜기,007310,2012/12,10190473,10190473
(주)오뚜기,007310,2013/12,10190473,10190473
(주)오뚜기,007310,2014/12,10190473,10190473
(주)오뚜기,007310,2015/12,10190473,10190473
(주)오뚜기,007310,2016/12,10190473,10190473
(주)오뚜기,007310,2017/12,10190473,10190473
(주)오뚜기,007310,2018/12,131639668,131639668
(주)오뚜기,007310,2019/12,131639668,131639668
(주)오뚜기,007310,2020/12,203810099,203810099
(주)오리엔트바이오,002630,1981/12,0,
(주)오리엔트바이오,002630,1983/03,0,
(주)오리엔트바이오,002630,1984/03,0,
(주)오리엔트바이오,002630,1985/03,0,
(주)오리엔트바이오,002630,1986/03,0,
(주)오리엔트바이오,002630,1987/03,0,
(주)오리엔트바이오,002630,1988/03,0,
(주)오리엔트바이오,002630,1989/03,0,
(주)오리엔트바이오,002630,1990/03,0,
(주)오리엔트바이오,002630,1991/03,0,
(주)오리엔트바이오,002630,1992/03,0,
(주)오리엔트바이오,002630,1993/03,0,
(주)오리엔트바이오,002630,1994/03,0,
(주)오리엔트바이오,002630,1995/03,0,
(주)오리엔트바이오,002630,1996/03,7600000,
(주)오리엔트바이오,002630,1997/03,7600000,
(주)오리엔트바이오,002630,1998/03,7600000,
(주)오리엔트바이오,002630,1999/03,18180958,
(주)오리엔트바이오,002630,2000/03,18180959,
(주)오리엔트바이오,002630,2001/03,18180958,
(주)오리엔트바이오,002630,2002/03,18180958,
(주)오리엔트바이오,002630,2003/03,18180958,
(주)오리엔트바이오,002630,2004/03,8841122,
(주)오리엔트바이오,002630,2005/03,9225071,
(주)오리엔트바이오,002630,2006/03,36051463,
(주)오리엔트바이오,002630,2007/03,36051463,36051463
(주)오리엔트바이오,002630,2008/03,36173294,36173294
(주)오리엔트바이오,002630,2009/03,41425327,41425327
(주)오리엔트바이오,002630,2010/03,41425327,41425327
(주)오리엔트바이오,002630,2011/03,41425327,41425327
(주)오리엔트바이오,002630,2012/03,41425327,41425327
(주)오리엔트바이오,002630,2013/03,41732879,41732879
(주)오리엔트바이오,002630,2014/03,9285123,9285123
(주)오리엔트바이오,002630,2015/03,9286535,9286535
(주)오리엔트바이오,002630,2016/03,0,0
(주)오리엔트바이오,002630,2017/03,8762444,8762444
(주)오리엔트바이오,002630,2018/03,1384382,1384382
(주)오리엔트바이오,002630,2019/03,3227319,3227319
(주)오리엔트바이오,002630,2020/03,3227319,3227319
(주)오리온,271560,2017/12,598135705,598135705
(주)오리온,271560,2018/12,598141686,598141686
(주)오리온,271560,2019/12,598172192,598172192
(주)오리온,271560,2020/12,598172192,598172192
(주)오리온홀딩스,001800,1981/12,85536,
(주)오리온홀딩스,001800,1982/12,2268748,
(주)오리온홀딩스,001800,1983/12,468748,
(주)오리온홀딩스,001800,1984/12,1032008,
(주)오리온홀딩스,001800,1985/12,1033559,
(주)오리온홀딩스,001800,1986/12,1193448,
(주)오리온홀딩스,001800,1987/12,2553426,
(주)오리온홀딩스,001800,1988/12,2553426,
(주)오리온홀딩스,001800,1989/12,2553426,
(주)오리온홀딩스,001800,1990/12,2994786,
(주)오리온홀딩스,001800,1991/12,7170786,
(주)오리온홀딩스,001800,1992/12,7082266,
(주)오리온홀딩스,001800,1993/12,14113067,
(주)오리온홀딩스,001800,1994/12,27872267,
(주)오리온홀딩스,001800,1995/12,61774295,
(주)오리온홀딩스,001800,1996/12,61774294,
(주)오리온홀딩스,001800,1997/12,62019622,
(주)오리온홀딩스,001800,1998/12,98394730,
(주)오리온홀딩스,001800,1999/12,114884019,
(주)오리온홀딩스,001800,2000/12,114877130,
(주)오리온홀딩스,001800,2001/12,115343525,
(주)오리온홀딩스,001800,2002/12,116415775,
(주)오리온홀딩스,001800,2003/12,117167486,
(주)오리온홀딩스,001800,2004/12,125286115,
(주)오리온홀딩스,001800,2005/12,126683425,
(주)오리온홀딩스,001800,2006/12,127679916,
(주)오리온홀딩스,001800,2007/12,129982862,129982862
(주)오리온홀딩스,001800,2008/12,132339658,132339658
(주)오리온홀딩스,001800,2009/12,132339658,132339658
(주)오리온홀딩스,001800,2010/12,135752327,64519763
(주)오리온홀딩스,001800,2011/12,64756496,64756496
(주)오리온홀딩스,001800,2012/12,65266843,65266843
(주)오리온홀딩스,001800,2013/12,66386605,66386605
(주)오리온홀딩스,001800,2014/12,207987284,207987284
(주)오리온홀딩스,001800,2015/12,238170680,238170680
(주)오리온홀딩스,001800,2016/12,305703490,305703490
(주)오리온홀딩스,001800,2017/12,-942752813,-942752813
(주)오리온홀딩스,001800,2018/12,1810913901,1810913901
(주)오리온홀딩스,001800,2019/12,1810952903,1810952903
(주)오리온홀딩스,001800,2020/12,1810952903,1810952903
(주)와이지플러스,037270,1999/12,0,
(주)와이지플러스,037270,2000/12,0,
(주)와이지플러스,037270,2001/12,0,
(주)와이지플러스,037270,2002/12,0,
(주)와이지플러스,037270,2003/12,10461921,
(주)와이지플러스,037270,2004/12,10461921,
(주)와이지플러스,037270,2005/12,10461921,
(주)와이지플러스,037270,2006/12,10461921,
(주)와이지플러스,037270,2007/12,10871629,10871629
(주)와이지플러스,037270,2008/12,10871629,10871629
(주)와이지플러스,037270,2009/12,10871629,10871629
(주)와이지플러스,037270,2010/12,10871629,10843866
(주)와이지플러스,037270,2011/12,10871629,10871629
(주)와이지플러스,037270,2012/12,10871629,10871629
(주)와이지플러스,037270,2013/12,10871629,10871629
(주)와이지플러스,037270,2014/12,69665185,69665185
(주)와이지플러스,037270,2015/12,74314614,74314613
(주)와이지플러스,037270,2016/12,75658167,75658167
(주)와이지플러스,037270,2017/12,75658167,75658167
(주)와이지플러스,037270,2018/12,75658167,75658167
(주)와이지플러스,037270,2019/12,75658167,75658167
(주)와이지플러스,037270,2020/12,79903540,79903540
(주)용평리조트,070960,2001/06,0,
(주)용평리조트,070960,2002/06,0,
(주)용평리조트,070960,2003/06,0,
(주)용평리조트,070960,2004/06,0,
(주)용평리조트,070960,2005/06,0,
(주)용평리조트,070960,2006/06,0,
(주)용평리조트,070960,2007/06,0,
(주)용평리조트,070960,2008/12,0,
(주)용평리조트,070960,2009/12,0,
(주)용평리조트,070960,2010/12,0,
(주)용평리조트,070960,2011/12,0,
(주)용평리조트,070960,2012/12,0,
(주)용평리조트,070960,2013/12,0,0
(주)용평리조트,070960,2014/12,0,0
(주)용평리조트,070960,2015/12,0,0
(주)용평리조트,070960,2016/12,18029627,18029627
(주)용평리조트,070960,2017/12,18029627,18029627
(주)용평리조트,070960,2018/12,18029627,18029627
(주)용평리조트,070960,2019/12,18029627,18029627
(주)용평리조트,070960,2020/12,18029627,18029627
(주)우성사료,006980,1985/12,92021,
(주)우성사료,006980,1986/12,92021,
(주)우성사료,006980,1987/12,92021,
(주)우성사료,006980,1988/12,1806622,
(주)우성사료,006980,1989/12,1806622,
(주)우성사료,006980,1990/12,1717827,
(주)우성사료,006980,1991/12,1717827,
(주)우성사료,006980,1992/12,1717828,
(주)우성사료,006980,1993/12,1717827,
(주)우성사료,006980,1994/12,1717827,
(주)우성사료,006980,1995/12,1717827,
(주)우성사료,006980,1996/12,1717827,
(주)우성사료,006980,1997/12,1717828,
(주)우성사료,006980,1998/12,37356138,
(주)우성사료,006980,1999/12,37356139,
(주)우성사료,006980,2000/12,37356139,
(주)우성사료,006980,2001/12,37356139,
(주)우성사료,006980,2002/12,37357742,
(주)우성사료,006980,2003/12,37356139,
(주)우성사료,006980,2004/12,37356139,
(주)우성사료,006980,2005/12,37356139,
(주)우성사료,006980,2006/12,37356139,
(주)우성사료,006980,2007/12,37356139,37356139
(주)우성사료,006980,2008/12,38162045,38162045
(주)우성사료,006980,2009/12,37824280,37824280
(주)우성사료,006980,2010/12,37679601,1260000
(주)우성사료,006980,2011/12,1260000,1260000
(주)우성사료,006980,2012/12,1260000,1260000
(주)우성사료,006980,2013/12,1260000,1260000
(주)우성사료,006980,2014/12,1260000,1260000
(주)우성사료,006980,2015/12,1260000,1260000
(주)우성사료,006980,2016/12,1260000,1260000
(주)우성사료,006980,2017/12,1260000,1260000
(주)우성사료,006980,2018/12,1260000,1260000
(주)우성사료,006980,2019/12,1260000,1260000
(주)우성사료,006980,2020/12,1260000,1260000
(주)우신시스템,017370,2000/12,913626,
(주)우신시스템,017370,2001/12,6262553,
(주)우신시스템,017370,2002/12,6481280,
(주)우신시스템,017370,2003/12,6446930,
(주)우신시스템,017370,2004/12,6492548,
(주)우신시스템,017370,2005/12,6492548,
(주)우신시스템,017370,2006/12,6492548,
(주)우신시스템,017370,2007/12,9759673,9759673
(주)우신시스템,017370,2008/12,9803010,9803010
(주)우신시스템,017370,2009/12,9803010,9803010
(주)우신시스템,017370,2010/12,9803010,9803010
(주)우신시스템,017370,2011/12,10770686,10770686
(주)우신시스템,017370,2012/12,10770686,10770686
(주)우신시스템,017370,2013/12,11282665,11282665
(주)우신시스템,017370,2014/12,12521844,12521845
(주)우신시스템,017370,2015/12,14662969,14662971
(주)우신시스템,017370,2016/12,19055030,19055030
(주)우신시스템,017370,2017/12,19125615,19125615
(주)우신시스템,017370,2018/12,19125615,19125615
(주)우신시스템,017370,2019/12,19125615,19125615
(주)우신시스템,017370,2020/12,19125615,19125615
