회사명,거래소코드,회계년도,매출원가(*)(천원),매출원가(*)(IFRS)(천원)
(주)국동,005320,2002/12,115972529,
(주)국동,005320,2003/12,109212940,
(주)국동,005320,2004/12,105306461,
(주)국동,005320,2005/12,104216779,
(주)국동,005320,2006/12,102763208,
(주)국동,005320,2007/12,81977349,81977349
(주)국동,005320,2008/12,100068429,100068429
(주)국동,005320,2009/12,81001733,81001733
(주)국동,005320,2010/12,94024089,93002231
(주)국동,005320,2011/12,86396894,86396894
(주)국동,005320,2012/12,75786153,75786153
(주)국동,005320,2013/12,78656021,78656021
(주)국동,005320,2014/12,95550889,95550889
(주)국동,005320,2015/12,82651994,82651994
(주)국동,005320,2016/12,102252563,102252563
(주)국동,005320,2017/12,111577387,111577387
(주)국동,005320,2018/12,115258052,115258052
(주)국동,005320,2019/12,99266447,99266447
(주)국동,005320,2020/12,108223364,108223364
(주)국보,001140,1985/12,6844936,
(주)국보,001140,1986/12,8955783,
(주)국보,001140,1987/12,11198586,
(주)국보,001140,1988/12,14412695,
(주)국보,001140,1989/12,14572039,
(주)국보,001140,1990/12,18548086,
(주)국보,001140,1991/12,24358517,
(주)국보,001140,1992/12,24428144,
(주)국보,001140,1993/12,23829394,
(주)국보,001140,1994/12,24378164,
(주)국보,001140,1995/12,29446509,
(주)국보,001140,1996/12,31419642,
(주)국보,001140,1997/12,33769363,
(주)국보,001140,1998/12,36958404,
(주)국보,001140,1999/12,42503650,
(주)국보,001140,2000/12,46970654,
(주)국보,001140,2001/12,60650641,
(주)국보,001140,2002/12,70896260,
(주)국보,001140,2003/12,72662044,
(주)국보,001140,2004/12,78627076,
(주)국보,001140,2005/12,81618195,
(주)국보,001140,2006/12,79510992,
(주)국보,001140,2007/12,83801118,83801118
(주)국보,001140,2008/12,97470243,97470243
(주)국보,001140,2009/12,87996102,87996102
(주)국보,001140,2010/12,99339116,99229089
(주)국보,001140,2011/12,110401747,110401747
(주)국보,001140,2012/12,101495533,101495533
(주)국보,001140,2013/12,101240956,101240956
(주)국보,001140,2014/12,84920430,84920430
(주)국보,001140,2015/12,80391773,80391773
(주)국보,001140,2016/12,72438469,72438469
(주)국보,001140,2017/12,69821126,69821126
(주)국보,001140,2018/12,64102691,64102691
(주)국보,001140,2019/12,56501133,56501133
(주)국보,001140,2020/12,51468834,51468834
(주)금비,008870,1985/09,10007873,
(주)금비,008870,1986/09,6864500,
(주)금비,008870,1987/09,5650836,
(주)금비,008870,1990/09,8079984,
(주)금비,008870,1991/09,9817351,
(주)금비,008870,1992/09,20782967,
(주)금비,008870,1993/09,19705126,
(주)금비,008870,1994/09,29220316,
(주)금비,008870,1995/09,29595724,
(주)금비,008870,1996/09,33624120,
(주)금비,008870,1997/09,38989177,
(주)금비,008870,1998/09,33887758,
(주)금비,008870,1999/09,39942358,
(주)금비,008870,2000/09,46475166,
(주)금비,008870,2001/09,53321863,
(주)금비,008870,2002/09,60689001,
(주)금비,008870,2003/09,61463706,
(주)금비,008870,2004/09,62068367,
(주)금비,008870,2005/09,60715682,
(주)금비,008870,2006/09,52409759,
(주)금비,008870,2007/09,53508408,53508408
(주)금비,008870,2008/09,62374059,62374059
(주)금비,008870,2009/09,56880396,56880396
(주)금비,008870,2010/09,55448200,55448200
(주)금비,008870,2011/09,69307579,69214079
(주)금비,008870,2012/09,65710703,65710703
(주)금비,008870,2013/09,65848567,65848567
(주)금비,008870,2014/09,67226149,67226149
(주)금비,008870,2015/09,70808420,70808420
(주)금비,008870,2016/09,77325158,77325158
(주)금비,008870,2017/09,59060653,59060653
(주)금비,008870,2018/09,67372177,67372177
(주)금비,008870,2019/09,68894781,68894781
(주)금비,008870,2020/09,61779871,61779871
(주)금양,001570,1981/12,12717130,
(주)금양,001570,1982/12,8651281,
(주)금양,001570,1983/12,8500243,
(주)금양,001570,1984/12,8378062,
(주)금양,001570,1985/12,9088314,
(주)금양,001570,1986/12,11398886,
(주)금양,001570,1987/12,13967390,
(주)금양,001570,1988/12,15476838,
(주)금양,001570,1989/12,18853298,
(주)금양,001570,1990/12,22014889,
(주)금양,001570,1991/12,23916205,
(주)금양,001570,1992/12,27322211,
(주)금양,001570,1993/12,30721303,
(주)금양,001570,1994/12,30838210,
(주)금양,001570,1995/12,37077161,
(주)금양,001570,1996/12,39745500,
(주)금양,001570,1997/12,48681634,
(주)금양,001570,1998/12,52175525,
(주)금양,001570,1999/12,50217731,
(주)금양,001570,2000/12,45026111,
(주)금양,001570,2001/12,46336418,
(주)금양,001570,2002/12,41487924,
(주)금양,001570,2003/12,31273404,
(주)금양,001570,2004/12,33762559,
(주)금양,001570,2005/12,40463433,
(주)금양,001570,2006/12,36323335,
(주)금양,001570,2007/12,40192570,40192570
(주)금양,001570,2008/12,45838039,45838039
(주)금양,001570,2009/12,58758850,58758850
(주)금양,001570,2010/12,79081268,79068564
(주)금양,001570,2011/12,87166520,87166520
(주)금양,001570,2012/12,93743028,93743028
(주)금양,001570,2013/12,118655638,118655638
(주)금양,001570,2014/12,122147399,122147399
(주)금양,001570,2015/12,133378038,133378038
(주)금양,001570,2016/12,140453584,140453584
(주)금양,001570,2017/12,132987458,132987458
(주)금양,001570,2018/12,131231107,131231107
(주)금양,001570,2019/12,116450575,116450575
(주)금양,001570,2020/12,103226767,103226767
(주)금호에이치티,214330,1999/12,11944992,
(주)금호에이치티,214330,2000/12,13515776,
(주)금호에이치티,214330,2001/12,13799148,
(주)금호에이치티,214330,2002/12,14876388,
(주)금호에이치티,214330,2003/12,16585396,
(주)금호에이치티,214330,2004/12,21753109,
(주)금호에이치티,214330,2005/12,27041446,
(주)금호에이치티,214330,2006/12,26515905,
(주)금호에이치티,214330,2007/12,25932350,
(주)금호에이치티,214330,2008/12,28840148,
(주)금호에이치티,214330,2009/12,39295555,
(주)금호에이치티,214330,2010/12,56718765,
(주)금호에이치티,214330,2011/12,74152452,
(주)금호에이치티,214330,2012/12,95755205,
(주)금호에이치티,214330,2013/12,109997811,109361461
(주)금호에이치티,214330,2014/12,152456420,152456420
(주)금호에이치티,214330,2015/12,151765503,151765503
(주)금호에이치티,214330,2016/12,166274808,166274808
(주)금호에이치티,214330,2017/12,147104514,147104514
(주)금호에이치티,214330,2018/12,174071615,174071615
(주)금호에이치티,214330,2019/12,209805966,209805966
(주)금호에이치티,214330,2020/12,177410041,177410041
(주)까뮤이앤씨,013700,1985/12,15897878,
(주)까뮤이앤씨,013700,1986/12,9565885,
(주)까뮤이앤씨,013700,1987/12,26439388,
(주)까뮤이앤씨,013700,1988/12,19069796,
(주)까뮤이앤씨,013700,1989/12,36118925,
(주)까뮤이앤씨,013700,1990/12,55252208,
(주)까뮤이앤씨,013700,1991/12,65961612,
(주)까뮤이앤씨,013700,1992/12,92811718,
(주)까뮤이앤씨,013700,1993/12,138862599,
(주)까뮤이앤씨,013700,1994/12,106553531,
(주)까뮤이앤씨,013700,1995/12,53704944,
(주)까뮤이앤씨,013700,1996/12,51543916,
(주)까뮤이앤씨,013700,1997/12,70379111,
(주)까뮤이앤씨,013700,1998/12,68223203,
(주)까뮤이앤씨,013700,1999/12,81240778,
(주)까뮤이앤씨,013700,2000/12,76533769,
(주)까뮤이앤씨,013700,2001/12,71531290,
(주)까뮤이앤씨,013700,2002/12,72228169,
(주)까뮤이앤씨,013700,2003/12,84260099,
(주)까뮤이앤씨,013700,2004/12,88143181,
(주)까뮤이앤씨,013700,2005/12,85751260,
(주)까뮤이앤씨,013700,2006/12,86685167,
(주)까뮤이앤씨,013700,2007/12,71640573,71640573
(주)까뮤이앤씨,013700,2008/12,141548545,141548545
(주)까뮤이앤씨,013700,2009/12,272531433,272531433
(주)까뮤이앤씨,013700,2010/12,193414175,195430332
(주)까뮤이앤씨,013700,2011/12,108257108,108257108
(주)까뮤이앤씨,013700,2012/12,84497586,84497586
(주)까뮤이앤씨,013700,2013/12,80042482,80042482
(주)까뮤이앤씨,013700,2014/12,115392871,115392871
(주)까뮤이앤씨,013700,2015/12,121522768,121522768
(주)까뮤이앤씨,013700,2016/12,128536153,128536153
(주)까뮤이앤씨,013700,2017/12,153324535,153324535
(주)까뮤이앤씨,013700,2018/12,104503933,104503933
(주)까뮤이앤씨,013700,2019/12,255158649,255158649
(주)까뮤이앤씨,013700,2020/12,148701071,148701071
(주)나이스홀딩스,034310,1999/12,37310168,
(주)나이스홀딩스,034310,2000/12,53075659,
(주)나이스홀딩스,034310,2001/12,64663583,
(주)나이스홀딩스,034310,2002/12,45336204,
(주)나이스홀딩스,034310,2003/12,0,
(주)나이스홀딩스,034310,2004/12,0,
(주)나이스홀딩스,034310,2005/12,0,
(주)나이스홀딩스,034310,2006/12,0,
(주)나이스홀딩스,034310,2007/12,0,0
(주)나이스홀딩스,034310,2008/12,0,0
(주)나이스홀딩스,034310,2009/12,3705884,0
(주)나이스홀딩스,034310,2010/12,0,0
(주)나이스홀딩스,034310,2011/12,0,0
(주)나이스홀딩스,034310,2012/12,0,0
(주)나이스홀딩스,034310,2013/12,0,0
(주)나이스홀딩스,034310,2014/12,0,0
(주)나이스홀딩스,034310,2015/12,0,0
(주)나이스홀딩스,034310,2016/12,0,0
(주)나이스홀딩스,034310,2017/12,0,0
(주)나이스홀딩스,034310,2018/12,0,0
(주)나이스홀딩스,034310,2019/12,0,0
(주)나이스홀딩스,034310,2020/12,0,0
(주)남선알미늄,008350,1981/12,14905390,
(주)남선알미늄,008350,1982/12,13222792,
(주)남선알미늄,008350,1983/12,15404980,
(주)남선알미늄,008350,1984/12,16887836,
(주)남선알미늄,008350,1985/12,16429711,
(주)남선알미늄,008350,1986/12,19187229,
(주)남선알미늄,008350,1987/12,27376713,
(주)남선알미늄,008350,1988/12,41688599,
(주)남선알미늄,008350,1989/12,40384265,
(주)남선알미늄,008350,1990/12,44152018,
(주)남선알미늄,008350,1991/12,58732086,
(주)남선알미늄,008350,1992/12,67539991,
(주)남선알미늄,008350,1993/12,67106098,
(주)남선알미늄,008350,1994/12,83464468,
(주)남선알미늄,008350,1995/12,93715629,
(주)남선알미늄,008350,1996/12,97923092,
(주)남선알미늄,008350,1997/12,116538818,
(주)남선알미늄,008350,1998/12,125137168,
(주)남선알미늄,008350,1999/12,139097903,
(주)남선알미늄,008350,2000/12,154419494,
(주)남선알미늄,008350,2001/12,169667659,
(주)남선알미늄,008350,2002/12,148126969,
(주)남선알미늄,008350,2003/12,113672995,
(주)남선알미늄,008350,2004/12,99338578,
(주)남선알미늄,008350,2005/12,91976498,
(주)남선알미늄,008350,2006/12,110567829,
(주)남선알미늄,008350,2007/12,114600686,114600686
(주)남선알미늄,008350,2008/12,162863533,162863533
(주)남선알미늄,008350,2009/12,221707021,221707021
(주)남선알미늄,008350,2010/12,244295491,243724794
(주)남선알미늄,008350,2011/12,276133992,276133992
(주)남선알미늄,008350,2012/12,284355379,284355379
(주)남선알미늄,008350,2013/12,312433867,312433867
(주)남선알미늄,008350,2014/12,302411503,302411503
(주)남선알미늄,008350,2015/12,306350886,306350886
(주)남선알미늄,008350,2016/12,353698454,353698454
(주)남선알미늄,008350,2017/12,356395361,356395361
(주)남선알미늄,008350,2018/12,312961290,312961290
(주)남선알미늄,008350,2019/12,289895888,289895888
(주)남선알미늄,008350,2020/12,249346330,249346330
(주)남성,004270,1985/12,40312222,
(주)남성,004270,1986/12,61058427,
(주)남성,004270,1987/12,92081590,
(주)남성,004270,1988/12,67195932,
(주)남성,004270,1989/12,53322399,
(주)남성,004270,1990/12,42457151,
(주)남성,004270,1991/12,58771989,
(주)남성,004270,1992/12,60534528,
(주)남성,004270,1993/12,59281937,
(주)남성,004270,1994/12,65364124,
(주)남성,004270,1995/12,75547521,
(주)남성,004270,1996/12,71721429,
(주)남성,004270,1997/12,63637885,
(주)남성,004270,1998/12,76950770,
(주)남성,004270,1999/12,92698893,
(주)남성,004270,2000/12,70212567,
(주)남성,004270,2001/12,55678544,
(주)남성,004270,2002/12,60374403,
(주)남성,004270,2003/12,64480532,
(주)남성,004270,2004/12,91485020,
(주)남성,004270,2005/12,72276501,
(주)남성,004270,2006/12,84372804,
(주)남성,004270,2007/12,64155630,64155630
(주)남성,004270,2008/12,50727164,50727164
(주)남성,004270,2009/12,71082390,71082390
(주)남성,004270,2010/12,57363034,57363034
(주)남성,004270,2011/12,47566587,47566587
(주)남성,004270,2012/12,47202581,47202581
(주)남성,004270,2013/12,48907451,48907451
(주)남성,004270,2014/12,51867073,51867073
(주)남성,004270,2015/12,54172553,54172553
(주)남성,004270,2016/12,61792790,61792790
(주)남성,004270,2017/12,67575734,67575734
(주)남성,004270,2018/12,55793000,55793000
(주)남성,004270,2019/12,50618204,50618204
(주)남성,004270,2020/12,60118918,60118918
(주)넥센,005720,1985/12,19323429,
(주)넥센,005720,1986/12,24073725,
(주)넥센,005720,1987/12,30710645,
(주)넥센,005720,1988/12,38770938,
(주)넥센,005720,1989/12,40544602,
(주)넥센,005720,1990/12,46466074,
(주)넥센,005720,1991/12,50021394,
(주)넥센,005720,1992/12,55070527,
(주)넥센,005720,1993/12,51827378,
(주)넥센,005720,1994/12,60084548,
(주)넥센,005720,1995/12,67650079,
(주)넥센,005720,1996/12,74091746,
(주)넥센,005720,1997/12,73326067,
(주)넥센,005720,1998/12,83409975,
(주)넥센,005720,1999/12,81982968,
(주)넥센,005720,2000/12,95548854,
(주)넥센,005720,2001/12,114793705,
(주)넥센,005720,2002/12,117124044,
(주)넥센,005720,2003/12,118678968,
(주)넥센,005720,2004/12,127711738,
(주)넥센,005720,2005/12,120526322,
(주)넥센,005720,2006/12,116954852,
(주)넥센,005720,2007/12,114599148,114599148
(주)넥센,005720,2008/12,179586907,179586907
(주)넥센,005720,2009/12,154156013,154156013
(주)넥센,005720,2010/12,215327945,213845148
(주)넥센,005720,2011/12,210062880,210062880
(주)넥센,005720,2012/12,181530674,181530674
(주)넥센,005720,2013/12,177656378,177656378
(주)넥센,005720,2014/12,165608427,165608427
(주)넥센,005720,2015/12,145287282,145287282
(주)넥센,005720,2016/12,140954685,140954685
(주)넥센,005720,2017/12,165550477,165550477
(주)넥센,005720,2018/12,295865191,295865191
(주)넥센,005720,2019/12,306735979,306735979
(주)넥센,005720,2020/12,305758372,305758372
(주)넥스트사이언스,003580,1985/12,45938671,
(주)넥스트사이언스,003580,1986/12,52519912,
(주)넥스트사이언스,003580,1987/12,57255843,
(주)넥스트사이언스,003580,1988/12,64171727,
(주)넥스트사이언스,003580,1989/12,67421921,
(주)넥스트사이언스,003580,1990/12,71979419,
(주)넥스트사이언스,003580,1991/12,70862377,
(주)넥스트사이언스,003580,1992/12,74138700,
(주)넥스트사이언스,003580,1993/12,83444791,
(주)넥스트사이언스,003580,1994/12,77415340,
(주)넥스트사이언스,003580,1995/12,68174271,
(주)넥스트사이언스,003580,1996/12,64044255,
(주)넥스트사이언스,003580,1997/12,57810331,
(주)넥스트사이언스,003580,1998/12,66229743,
(주)넥스트사이언스,003580,1999/12,55948092,
(주)넥스트사이언스,003580,2000/12,51547547,
(주)넥스트사이언스,003580,2001/12,57294759,
(주)넥스트사이언스,003580,2002/12,45484431,
(주)넥스트사이언스,003580,2003/12,52240632,
(주)넥스트사이언스,003580,2004/12,65495931,
(주)넥스트사이언스,003580,2005/12,35628437,
(주)넥스트사이언스,003580,2006/12,16811993,
(주)넥스트사이언스,003580,2007/12,13387987,13387987
(주)넥스트사이언스,003580,2008/12,12830567,12830567
(주)넥스트사이언스,003580,2009/12,12864546,12864546
(주)넥스트사이언스,003580,2010/12,9349177,8874167
(주)넥스트사이언스,003580,2011/12,9953731,9953731
(주)넥스트사이언스,003580,2012/12,10506094,10506094
(주)넥스트사이언스,003580,2013/12,8480797,8480797
(주)넥스트사이언스,003580,2014/12,8410227,8410227
(주)넥스트사이언스,003580,2015/12,10767897,10767897
(주)넥스트사이언스,003580,2016/12,11878176,11878176
(주)넥스트사이언스,003580,2017/12,12387806,12387806
(주)넥스트사이언스,003580,2018/12,9357342,9357342
(주)넥스트사이언스,003580,2019/12,8324762,8324762
(주)넥스트사이언스,003580,2020/12,12508570,12508570
(주)노루페인트,090350,2006/12,126711923,
(주)노루페인트,090350,2007/12,205017555,205017555
(주)노루페인트,090350,2008/12,220619354,220619354
(주)노루페인트,090350,2009/12,206631964,206631964
(주)노루페인트,090350,2010/12,247434977,246356971
(주)노루페인트,090350,2011/12,297889549,297889549
(주)노루페인트,090350,2012/12,316576246,316576246
(주)노루페인트,090350,2013/12,319459826,319459826
(주)노루페인트,090350,2014/12,325229466,325229466
(주)노루페인트,090350,2015/12,321995063,321995063
(주)노루페인트,090350,2016/12,328336212,328336212
(주)노루페인트,090350,2017/12,377825938,377825938
(주)노루페인트,090350,2018/12,436348307,436348307
(주)노루페인트,090350,2019/12,449684023,449684023
(주)노루페인트,090350,2020/12,443380172,443380172
(주)노루홀딩스,000320,1981/12,19144038,
(주)노루홀딩스,000320,1982/12,23160969,
(주)노루홀딩스,000320,1983/12,28271350,
(주)노루홀딩스,000320,1984/12,34116137,
(주)노루홀딩스,000320,1985/12,39949961,
(주)노루홀딩스,000320,1986/12,45784137,
(주)노루홀딩스,000320,1987/12,64061059,
(주)노루홀딩스,000320,1988/12,74897728,
(주)노루홀딩스,000320,1989/12,67872360,
(주)노루홀딩스,000320,1990/12,73239145,
