회사명,거래소코드,회계년도,이연법인세부채(천원),이연법인세부채(IFRS)(천원)
(주)금비,008870,1996/09,0,
(주)금비,008870,1997/09,0,
(주)금비,008870,1998/09,0,
(주)금비,008870,1999/09,0,
(주)금비,008870,2000/09,0,
(주)금비,008870,2001/09,0,
(주)금비,008870,2002/09,0,
(주)금비,008870,2003/09,0,
(주)금비,008870,2004/09,0,
(주)금비,008870,2005/09,0,
(주)금비,008870,2006/09,0,
(주)금비,008870,2007/09,0,0
(주)금비,008870,2008/09,0,0
(주)금비,008870,2009/09,0,0
(주)금비,008870,2010/09,0,0
(주)금비,008870,2011/09,0,497408
(주)금비,008870,2012/09,0,883473
(주)금비,008870,2013/09,0,853806
(주)금비,008870,2014/09,0,645068
(주)금비,008870,2015/09,0,0
(주)금비,008870,2016/09,0,0
(주)금비,008870,2017/09,0,0
(주)금비,008870,2018/09,0,0
(주)금비,008870,2019/09,0,0
(주)금비,008870,2020/09,0,0
(주)금양,001570,1981/12,0,
(주)금양,001570,1982/12,0,
(주)금양,001570,1983/12,0,
(주)금양,001570,1984/12,0,
(주)금양,001570,1985/12,0,
(주)금양,001570,1986/12,0,
(주)금양,001570,1987/12,0,
(주)금양,001570,1988/12,0,
(주)금양,001570,1989/12,0,
(주)금양,001570,1990/12,0,
(주)금양,001570,1991/12,0,
(주)금양,001570,1992/12,0,
(주)금양,001570,1993/12,0,
(주)금양,001570,1994/12,0,
(주)금양,001570,1995/12,0,
(주)금양,001570,1996/12,0,
(주)금양,001570,1997/12,0,
(주)금양,001570,1998/12,0,
(주)금양,001570,1999/12,0,
(주)금양,001570,2000/12,0,
(주)금양,001570,2001/12,0,
(주)금양,001570,2002/12,0,
(주)금양,001570,2003/12,0,
(주)금양,001570,2004/12,0,
(주)금양,001570,2005/12,0,
(주)금양,001570,2006/12,0,
(주)금양,001570,2007/12,0,0
(주)금양,001570,2008/12,0,3856048
(주)금양,001570,2009/12,0,3951212
(주)금양,001570,2010/12,0,4031609
(주)금양,001570,2011/12,0,4041609
(주)금양,001570,2012/12,0,4132944
(주)금양,001570,2013/12,0,4057747
(주)금양,001570,2014/12,0,3996095
(주)금양,001570,2015/12,0,3741201
(주)금양,001570,2016/12,0,0
(주)금양,001570,2017/12,0,0
(주)금양,001570,2018/12,0,0
(주)금양,001570,2019/12,0,0
(주)금양,001570,2020/12,0,0
(주)금호에이치티,214330,1999/12,0,
(주)금호에이치티,214330,2000/12,0,
(주)금호에이치티,214330,2001/12,0,
(주)금호에이치티,214330,2002/12,0,
(주)금호에이치티,214330,2003/12,0,
(주)금호에이치티,214330,2004/12,0,
(주)금호에이치티,214330,2005/12,0,
(주)금호에이치티,214330,2006/12,0,
(주)금호에이치티,214330,2007/12,0,
(주)금호에이치티,214330,2008/12,0,
(주)금호에이치티,214330,2009/12,0,
(주)금호에이치티,214330,2010/12,0,
(주)금호에이치티,214330,2011/12,0,
(주)금호에이치티,214330,2012/12,317415,
(주)금호에이치티,214330,2013/12,0,0
(주)금호에이치티,214330,2014/12,0,0
(주)금호에이치티,214330,2015/12,0,0
(주)금호에이치티,214330,2016/12,0,0
(주)금호에이치티,214330,2017/12,0,0
(주)금호에이치티,214330,2018/12,0,0
(주)금호에이치티,214330,2019/12,0,0
(주)금호에이치티,214330,2020/12,0,0
(주)까뮤이앤씨,013700,1985/12,0,
(주)까뮤이앤씨,013700,1986/12,0,
(주)까뮤이앤씨,013700,1987/12,0,
(주)까뮤이앤씨,013700,1988/12,0,
(주)까뮤이앤씨,013700,1989/12,0,
(주)까뮤이앤씨,013700,1990/12,0,
(주)까뮤이앤씨,013700,1991/12,0,
(주)까뮤이앤씨,013700,1992/12,0,
(주)까뮤이앤씨,013700,1993/12,0,
(주)까뮤이앤씨,013700,1994/12,0,
(주)까뮤이앤씨,013700,1995/12,0,
(주)까뮤이앤씨,013700,1996/12,0,
(주)까뮤이앤씨,013700,1997/12,0,
(주)까뮤이앤씨,013700,1998/12,0,
(주)까뮤이앤씨,013700,1999/12,0,
(주)까뮤이앤씨,013700,2000/12,0,
(주)까뮤이앤씨,013700,2001/12,0,
(주)까뮤이앤씨,013700,2002/12,0,
(주)까뮤이앤씨,013700,2003/12,0,
(주)까뮤이앤씨,013700,2004/12,0,
(주)까뮤이앤씨,013700,2005/12,0,
(주)까뮤이앤씨,013700,2006/12,0,
(주)까뮤이앤씨,013700,2007/12,0,388477
(주)까뮤이앤씨,013700,2008/12,0,12034844
(주)까뮤이앤씨,013700,2009/12,0,14405745
(주)까뮤이앤씨,013700,2010/12,0,12841462
(주)까뮤이앤씨,013700,2011/12,0,0
(주)까뮤이앤씨,013700,2012/12,0,0
(주)까뮤이앤씨,013700,2013/12,0,0
(주)까뮤이앤씨,013700,2014/12,0,0
(주)까뮤이앤씨,013700,2015/12,0,0
(주)까뮤이앤씨,013700,2016/12,0,0
(주)까뮤이앤씨,013700,2017/12,0,0
(주)까뮤이앤씨,013700,2018/12,0,0
(주)까뮤이앤씨,013700,2019/12,0,0
(주)까뮤이앤씨,013700,2020/12,0,0
(주)나이스홀딩스,034310,1999/12,0,
(주)나이스홀딩스,034310,2000/12,0,
(주)나이스홀딩스,034310,2001/12,0,
(주)나이스홀딩스,034310,2002/12,0,
(주)나이스홀딩스,034310,2003/12,0,
(주)나이스홀딩스,034310,2004/12,0,
(주)나이스홀딩스,034310,2005/12,1044131,
(주)나이스홀딩스,034310,2006/12,558467,
(주)나이스홀딩스,034310,2007/12,508115,4529575
(주)나이스홀딩스,034310,2008/12,386284,2030777
(주)나이스홀딩스,034310,2009/12,721800,7462314
(주)나이스홀딩스,034310,2010/12,0,22200349
(주)나이스홀딩스,034310,2011/12,0,22740499
(주)나이스홀딩스,034310,2012/12,0,6124469
(주)나이스홀딩스,034310,2013/12,0,5307151
(주)나이스홀딩스,034310,2014/12,0,5205712
(주)나이스홀딩스,034310,2015/12,0,5152793
(주)나이스홀딩스,034310,2016/12,0,891301
(주)나이스홀딩스,034310,2017/12,0,132359
(주)나이스홀딩스,034310,2018/12,0,0
(주)나이스홀딩스,034310,2019/12,0,0
(주)나이스홀딩스,034310,2020/12,0,0
(주)남선알미늄,008350,1981/12,0,
(주)남선알미늄,008350,1982/12,0,
(주)남선알미늄,008350,1983/12,0,
(주)남선알미늄,008350,1984/12,0,
(주)남선알미늄,008350,1985/12,0,
(주)남선알미늄,008350,1986/12,0,
(주)남선알미늄,008350,1987/12,0,
(주)남선알미늄,008350,1988/12,0,
(주)남선알미늄,008350,1989/12,0,
(주)남선알미늄,008350,1990/12,0,
(주)남선알미늄,008350,1991/12,0,
(주)남선알미늄,008350,1992/12,0,
(주)남선알미늄,008350,1993/12,0,
(주)남선알미늄,008350,1994/12,0,
(주)남선알미늄,008350,1995/12,0,
(주)남선알미늄,008350,1996/12,0,
(주)남선알미늄,008350,1997/12,0,
(주)남선알미늄,008350,1998/12,0,
(주)남선알미늄,008350,1999/12,0,
(주)남선알미늄,008350,2000/12,0,
(주)남선알미늄,008350,2001/12,0,
(주)남선알미늄,008350,2002/12,0,
(주)남선알미늄,008350,2003/12,0,
(주)남선알미늄,008350,2004/12,0,
(주)남선알미늄,008350,2005/12,0,
(주)남선알미늄,008350,2006/12,0,
(주)남선알미늄,008350,2007/12,0,0
(주)남선알미늄,008350,2008/12,0,5002985
(주)남선알미늄,008350,2009/12,0,4966643
(주)남선알미늄,008350,2010/12,0,8421533
(주)남선알미늄,008350,2011/12,0,8337259
(주)남선알미늄,008350,2012/12,0,12033830
(주)남선알미늄,008350,2013/12,0,12080909
(주)남선알미늄,008350,2014/12,0,1784660
(주)남선알미늄,008350,2015/12,0,2774980
(주)남선알미늄,008350,2016/12,0,4428056
(주)남선알미늄,008350,2017/12,0,7469074
(주)남선알미늄,008350,2018/12,0,9777332
(주)남선알미늄,008350,2019/12,0,10369449
(주)남선알미늄,008350,2020/12,0,10300625
(주)남성,004270,1985/12,0,
(주)남성,004270,1986/12,0,
(주)남성,004270,1987/12,0,
(주)남성,004270,1988/12,0,
(주)남성,004270,1989/12,0,
(주)남성,004270,1990/12,0,
(주)남성,004270,1991/12,0,
(주)남성,004270,1992/12,0,
(주)남성,004270,1993/12,0,
(주)남성,004270,1994/12,0,
(주)남성,004270,1995/12,0,
(주)남성,004270,1996/12,0,
(주)남성,004270,1997/12,0,
(주)남성,004270,1998/12,0,
(주)남성,004270,1999/12,0,
(주)남성,004270,2000/12,0,
(주)남성,004270,2001/12,0,
(주)남성,004270,2002/12,0,
(주)남성,004270,2003/12,0,
(주)남성,004270,2004/12,0,
(주)남성,004270,2005/12,0,
(주)남성,004270,2006/12,0,
(주)남성,004270,2007/12,161348,5884349
(주)남성,004270,2008/12,32295,11252412
(주)남성,004270,2009/12,0,12343835
(주)남성,004270,2010/12,0,12842455
(주)남성,004270,2011/12,0,11889822
(주)남성,004270,2012/12,0,12010220
(주)남성,004270,2013/12,0,9707083
(주)남성,004270,2014/12,0,8841204
(주)남성,004270,2015/12,0,8969303
(주)남성,004270,2016/12,0,7488755
(주)남성,004270,2017/12,0,8122740
(주)남성,004270,2018/12,0,8050888
(주)남성,004270,2019/12,0,8653865
(주)남성,004270,2020/12,0,7879598
(주)넥센,005720,1985/12,0,
(주)넥센,005720,1986/12,0,
(주)넥센,005720,1987/12,0,
(주)넥센,005720,1988/12,0,
(주)넥센,005720,1989/12,0,
(주)넥센,005720,1990/12,0,
(주)넥센,005720,1991/12,0,
(주)넥센,005720,1992/12,0,
(주)넥센,005720,1993/12,0,
(주)넥센,005720,1994/12,0,
(주)넥센,005720,1995/12,0,
(주)넥센,005720,1996/12,0,
(주)넥센,005720,1997/12,0,
(주)넥센,005720,1998/12,0,
(주)넥센,005720,1999/12,0,
(주)넥센,005720,2000/12,0,
(주)넥센,005720,2001/12,0,
(주)넥센,005720,2002/12,0,
(주)넥센,005720,2003/12,0,
(주)넥센,005720,2004/12,0,
(주)넥센,005720,2005/12,0,
(주)넥센,005720,2006/12,0,
(주)넥센,005720,2007/12,9159,21660153
(주)넥센,005720,2008/12,0,7769963
(주)넥센,005720,2009/12,234561,14357946
(주)넥센,005720,2010/12,176860,28376164
(주)넥센,005720,2011/12,0,28523175
(주)넥센,005720,2012/12,0,27344578
(주)넥센,005720,2013/12,0,26401916
(주)넥센,005720,2014/12,0,27441405
(주)넥센,005720,2015/12,0,27788123
(주)넥센,005720,2016/12,0,27844258
(주)넥센,005720,2017/12,0,29129192
(주)넥센,005720,2018/12,0,16745897
(주)넥센,005720,2019/12,0,17830790
(주)넥센,005720,2020/12,0,17746375
(주)넥스트사이언스,003580,1985/12,0,
(주)넥스트사이언스,003580,1986/12,0,
(주)넥스트사이언스,003580,1987/12,0,
(주)넥스트사이언스,003580,1988/12,0,
(주)넥스트사이언스,003580,1989/12,0,
(주)넥스트사이언스,003580,1990/12,0,
(주)넥스트사이언스,003580,1991/12,0,
(주)넥스트사이언스,003580,1992/12,0,
(주)넥스트사이언스,003580,1993/12,0,
(주)넥스트사이언스,003580,1994/12,0,
(주)넥스트사이언스,003580,1995/12,0,
(주)넥스트사이언스,003580,1996/12,0,
(주)넥스트사이언스,003580,1997/12,0,
(주)넥스트사이언스,003580,1998/12,0,
(주)넥스트사이언스,003580,1999/12,0,
(주)넥스트사이언스,003580,2000/12,0,
(주)넥스트사이언스,003580,2001/12,0,
(주)넥스트사이언스,003580,2002/12,0,
(주)넥스트사이언스,003580,2003/12,0,
(주)넥스트사이언스,003580,2004/12,0,
(주)넥스트사이언스,003580,2005/12,0,
(주)넥스트사이언스,003580,2006/12,0,
(주)넥스트사이언스,003580,2007/12,0,0
(주)넥스트사이언스,003580,2008/12,0,0
(주)넥스트사이언스,003580,2009/12,0,0
(주)넥스트사이언스,003580,2010/12,0,1864327
(주)넥스트사이언스,003580,2011/12,0,1864327
(주)넥스트사이언스,003580,2012/12,0,1864327
(주)넥스트사이언스,003580,2013/12,0,1878068
(주)넥스트사이언스,003580,2014/12,0,1771408
(주)넥스트사이언스,003580,2015/12,0,1771408
(주)넥스트사이언스,003580,2016/12,0,2229876
(주)넥스트사이언스,003580,2017/12,0,2309639
(주)넥스트사이언스,003580,2018/12,0,2078542
(주)넥스트사이언스,003580,2019/12,0,0
(주)넥스트사이언스,003580,2020/12,0,0
(주)노루페인트,090350,2006/12,0,
(주)노루페인트,090350,2007/12,0,0
(주)노루페인트,090350,2008/12,0,0
(주)노루페인트,090350,2009/12,0,139370
(주)노루페인트,090350,2010/12,0,33502149
(주)노루페인트,090350,2011/12,0,33987366
(주)노루페인트,090350,2012/12,0,32645765
(주)노루페인트,090350,2013/12,0,32932420
(주)노루페인트,090350,2014/12,0,32353639
(주)노루페인트,090350,2015/12,0,31523885
(주)노루페인트,090350,2016/12,0,30720282
(주)노루페인트,090350,2017/12,0,30736442
(주)노루페인트,090350,2018/12,0,30142674
(주)노루페인트,090350,2019/12,0,31131856
(주)노루페인트,090350,2020/12,0,32778558
(주)노루홀딩스,000320,1981/12,0,
(주)노루홀딩스,000320,1982/12,0,
(주)노루홀딩스,000320,1983/12,0,
(주)노루홀딩스,000320,1984/12,0,
(주)노루홀딩스,000320,1985/12,0,
(주)노루홀딩스,000320,1986/12,0,
(주)노루홀딩스,000320,1987/12,0,
(주)노루홀딩스,000320,1988/12,0,
(주)노루홀딩스,000320,1989/12,0,
(주)노루홀딩스,000320,1990/12,0,
(주)노루홀딩스,000320,1991/12,0,
(주)노루홀딩스,000320,1992/12,0,
(주)노루홀딩스,000320,1993/12,0,
(주)노루홀딩스,000320,1994/12,0,
(주)노루홀딩스,000320,1995/12,0,
(주)노루홀딩스,000320,1996/12,0,
(주)노루홀딩스,000320,1997/12,0,
(주)노루홀딩스,000320,1998/12,0,
(주)노루홀딩스,000320,1999/12,0,
(주)노루홀딩스,000320,2000/12,0,
(주)노루홀딩스,000320,2001/12,0,
(주)노루홀딩스,000320,2002/12,0,
(주)노루홀딩스,000320,2003/12,0,
(주)노루홀딩스,000320,2004/12,0,
(주)노루홀딩스,000320,2005/12,0,
(주)노루홀딩스,000320,2006/12,0,
(주)노루홀딩스,000320,2007/12,0,9408954
(주)노루홀딩스,000320,2008/12,28010,14960092
(주)노루홀딩스,000320,2009/12,0,15013034
(주)노루홀딩스,000320,2010/12,0,3705742
(주)노루홀딩스,000320,2011/12,0,3176904
(주)노루홀딩스,000320,2012/12,0,1226424
(주)노루홀딩스,000320,2013/12,0,1516209
(주)노루홀딩스,000320,2014/12,0,1830964
(주)노루홀딩스,000320,2015/12,0,1315124
(주)노루홀딩스,000320,2016/12,0,1659048
(주)노루홀딩스,000320,2017/12,0,1657762
(주)노루홀딩스,000320,2018/12,0,0
(주)노루홀딩스,000320,2019/12,0,1185995
(주)노루홀딩스,000320,2020/12,0,1195649
(주)녹십자,006280,1988/12,0,
(주)녹십자,006280,1989/12,0,
(주)녹십자,006280,1990/12,0,
(주)녹십자,006280,1991/12,0,
(주)녹십자,006280,1992/12,0,
(주)녹십자,006280,1993/12,0,
(주)녹십자,006280,1994/12,0,
(주)녹십자,006280,1995/12,0,
(주)녹십자,006280,1996/12,,
(주)녹십자,006280,1997/12,0,
(주)녹십자,006280,1998/12,0,
(주)녹십자,006280,1999/12,0,
(주)녹십자,006280,2000/12,0,
(주)녹십자,006280,2001/12,0,
(주)녹십자,006280,2002/12,0,
(주)녹십자,006280,2003/12,0,
(주)녹십자,006280,2004/12,0,
(주)녹십자,006280,2005/12,0,
(주)녹십자,006280,2006/12,0,
(주)녹십자,006280,2007/12,0,6063794
(주)녹십자,006280,2008/12,0,0
(주)녹십자,006280,2009/12,0,2004161
(주)녹십자,006280,2010/12,0,0
(주)녹십자,006280,2011/12,0,715696
(주)녹십자,006280,2012/12,0,4390601
(주)녹십자,006280,2013/12,0,4763386
(주)녹십자,006280,2014/12,0,2336725
(주)녹십자,006280,2015/12,0,0
(주)녹십자,006280,2016/12,0,0
(주)녹십자,006280,2017/12,0,0
(주)녹십자,006280,2018/12,0,0
(주)녹십자,006280,2019/12,0,0
(주)녹십자,006280,2020/12,0,0
(주)녹십자홀딩스,005250,1981/12,0,
(주)녹십자홀딩스,005250,1983/03,0,
(주)녹십자홀딩스,005250,1984/03,0,
(주)녹십자홀딩스,005250,1985/03,0,
(주)녹십자홀딩스,005250,1986/03,0,
(주)녹십자홀딩스,005250,1987/03,0,
(주)녹십자홀딩스,005250,1988/03,0,
(주)녹십자홀딩스,005250,1989/03,0,
(주)녹십자홀딩스,005250,1990/03,0,
(주)녹십자홀딩스,005250,1991/12,0,
(주)녹십자홀딩스,005250,1992/12,0,
(주)녹십자홀딩스,005250,1993/12,0,
(주)녹십자홀딩스,005250,1994/12,0,
(주)녹십자홀딩스,005250,1995/12,0,
(주)녹십자홀딩스,005250,1996/12,0,
(주)녹십자홀딩스,005250,1997/12,0,
(주)녹십자홀딩스,005250,1998/12,0,
(주)녹십자홀딩스,005250,1999/12,0,
(주)녹십자홀딩스,005250,2000/12,0,
(주)녹십자홀딩스,005250,2001/12,0,
(주)녹십자홀딩스,005250,2002/12,0,
(주)녹십자홀딩스,005250,2003/12,0,
(주)녹십자홀딩스,005250,2004/12,0,
(주)녹십자홀딩스,005250,2005/12,0,
(주)녹십자홀딩스,005250,2006/12,0,
(주)녹십자홀딩스,005250,2007/12,0,13399825
(주)녹십자홀딩스,005250,2008/12,0,13585067
(주)녹십자홀딩스,005250,2009/12,0,22339832
(주)녹십자홀딩스,005250,2010/12,0,68623831
(주)녹십자홀딩스,005250,2011/12,0,61860427
(주)녹십자홀딩스,005250,2012/12,0,71182879
(주)녹십자홀딩스,005250,2013/12,0,72661283
(주)녹십자홀딩스,005250,2014/12,0,55249092
(주)녹십자홀딩스,005250,2015/12,0,53654174
(주)녹십자홀딩스,005250,2016/12,0,48206105
(주)녹십자홀딩스,005250,2017/12,0,44435071
(주)녹십자홀딩스,005250,2018/12,0,32877312
(주)녹십자홀딩스,005250,2019/12,0,31240543
(주)녹십자홀딩스,005250,2020/12,0,38620183
(주)농심,004370,1981/12,0,
(주)농심,004370,1983/06,0,
(주)농심,004370,1984/06,0,
(주)농심,004370,1985/06,0,
(주)농심,004370,1986/06,0,
(주)농심,004370,1987/06,0,
(주)농심,004370,1988/06,0,
(주)농심,004370,1989/06,0,
(주)농심,004370,1990/06,0,
(주)농심,004370,1991/06,0,
(주)농심,004370,1992/06,0,
(주)농심,004370,1993/06,0,
(주)농심,004370,1994/06,0,
(주)농심,004370,1995/06,0,
(주)농심,004370,1996/06,0,
(주)농심,004370,1997/06,0,
(주)농심,004370,1998/06,0,
(주)농심,004370,1999/06,0,
(주)농심,004370,2000/06,0,
(주)농심,004370,2001/06,0,
(주)농심,004370,2002/12,0,
(주)농심,004370,2003/12,0,
(주)농심,004370,2004/12,0,
(주)농심,004370,2005/12,2851381,
(주)농심,004370,2006/12,2723703,
(주)농심,004370,2007/12,2014098,6700720
(주)농심,004370,2008/12,0,252343
(주)농심,004370,2009/12,0,3729751
(주)농심,004370,2010/12,0,52715228
(주)농심,004370,2011/12,0,60629997
(주)농심,004370,2012/12,0,60731317
(주)농심,004370,2013/12,0,65875709
(주)농심,004370,2014/12,0,59635894
(주)농심,004370,2015/12,0,50673391
(주)농심,004370,2016/12,0,46386451
(주)농심,004370,2017/12,0,44153635
(주)농심,004370,2018/12,0,39371525
(주)농심,004370,2019/12,0,36233537
(주)농심,004370,2020/12,0,35453953
(주)농심홀딩스,072710,2003/12,0,
(주)농심홀딩스,072710,2004/12,0,
(주)농심홀딩스,072710,2005/12,28845,
(주)농심홀딩스,072710,2006/12,37485,
(주)농심홀딩스,072710,2007/12,0,15514317
(주)농심홀딩스,072710,2008/12,0,4708052
(주)농심홀딩스,072710,2009/12,0,10496013
(주)농심홀딩스,072710,2010/12,0,0
(주)농심홀딩스,072710,2011/12,0,0
(주)농심홀딩스,072710,2012/12,0,0
(주)농심홀딩스,072710,2013/12,0,0
(주)농심홀딩스,072710,2014/12,0,0
(주)농심홀딩스,072710,2015/12,0,0
(주)농심홀딩스,072710,2016/12,0,0
(주)농심홀딩스,072710,2017/12,0,74266
(주)농심홀딩스,072710,2018/12,0,129874
(주)농심홀딩스,072710,2019/12,0,3895316
(주)농심홀딩스,072710,2020/12,0,3827959
(주)다우기술,023590,1991/12,,
(주)다우기술,023590,1992/12,0,
(주)다우기술,023590,1993/12,0,
(주)다우기술,023590,1994/12,0,
(주)다우기술,023590,1995/12,0,
(주)다우기술,023590,1996/12,0,
(주)다우기술,023590,1997/12,0,
(주)다우기술,023590,1998/12,0,
(주)다우기술,023590,1999/12,0,
(주)다우기술,023590,2000/12,0,
(주)다우기술,023590,2001/12,0,
(주)다우기술,023590,2002/12,0,
(주)다우기술,023590,2003/12,0,
(주)다우기술,023590,2004/12,0,
(주)다우기술,023590,2005/12,282507,
(주)다우기술,023590,2006/12,0,
(주)다우기술,023590,2007/12,0,18694791
(주)다우기술,023590,2008/12,0,19542580
(주)다우기술,023590,2009/12,0,22881246
(주)다우기술,023590,2010/12,0,18567379
(주)다우기술,023590,2011/12,0,19179859
(주)다우기술,023590,2012/12,0,17827083
(주)다우기술,023590,2013/12,0,15676988
(주)다우기술,023590,2014/12,0,12674498
(주)다우기술,023590,2015/12,0,12822995
(주)다우기술,023590,2016/12,0,14746973
(주)다우기술,023590,2017/12,0,13196513
(주)다우기술,023590,2018/12,0,14067213
(주)다우기술,023590,2019/12,0,14249025
(주)다우기술,023590,2020/12,0,12887770
(주)대교,019680,1999/12,0,
(주)대교,019680,2000/12,0,
(주)대교,019680,2001/12,0,
(주)대교,019680,2002/12,0,
(주)대교,019680,2003/12,0,
(주)대교,019680,2004/12,0,
(주)대교,019680,2005/12,0,
(주)대교,019680,2006/12,0,
(주)대교,019680,2007/12,0,62425179
(주)대교,019680,2008/12,0,21723504
(주)대교,019680,2009/12,0,32178895
(주)대교,019680,2010/12,0,42556096
(주)대교,019680,2011/12,0,24688607
(주)대교,019680,2012/12,0,18840534
(주)대교,019680,2013/12,0,13682526
(주)대교,019680,2014/12,0,1703559
(주)대교,019680,2015/12,0,0
(주)대교,019680,2016/12,0,119648
(주)대교,019680,2017/12,0,555884
(주)대교,019680,2018/12,0,0
(주)대교,019680,2019/12,0,0
(주)대교,019680,2020/12,0,0
(주)대구백화점,006370,1985/09,0,
(주)대구백화점,006370,1986/09,0,
